row_id,caption_available,raw_image_path,resolved_image_path,image_exists,file_size_bytes,duplicate_group_id,usable_for_training,is_duplicate_member,duplicate_group_size,issue
2793,True,/data/all_images/image_2793.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2793.jpeg,True,33114,singleton_2793,True,False,1,
2794,True,/data/all_images/image_2794.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2794.jpeg,True,57175,singleton_2794,True,False,1,
2795,True,/data/all_images/image_2795.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2795.png,True,67470,singleton_2795,True,False,1,
2796,True,/data/all_images/image_2796.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2796.jpeg,True,29018,singleton_2796,True,False,1,
2797,True,/data/all_images/image_2797.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2797.jpeg,True,25340,singleton_2797,True,False,1,
2798,True,/data/all_images/image_2798.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2798.jpeg,True,35226,dup_group_26,True,True,2,
2799,True,/data/all_images/image_2799.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2799.jpeg,True,23261,singleton_2799,True,False,1,
2800,True,/data/all_images/image_2800.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2800.jpeg,True,22228,singleton_2800,True,False,1,
2801,True,/data/all_images/image_2801.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2801.png,True,40895,singleton_2801,True,False,1,
2802,True,/data/all_images/image_2802.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2802.jpeg,True,78842,singleton_2802,True,False,1,
2803,True,/data/all_images/image_2803.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2803.jpeg,True,87963,singleton_2803,True,False,1,
2804,True,/data/all_images/image_2804.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2804.jpeg,True,53960,singleton_2804,True,False,1,
2805,True,/data/all_images/image_2805.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2805.jpeg,True,68001,singleton_2805,True,False,1,
2806,True,/data/all_images/image_2806.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2806.png,True,43472,singleton_2806,True,False,1,
2807,True,/data/all_images/image_2807.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2807.jpeg,True,61426,singleton_2807,True,False,1,
2808,True,/data/all_images/image_2808.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2808.jpeg,True,56027,singleton_2808,True,False,1,
2809,True,/data/all_images/image_2809.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2809.jpeg,True,30301,singleton_2809,True,False,1,
2810,True,/data/all_images/image_2810.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2810.jpeg,True,97021,singleton_2810,True,False,1,
2811,True,/data/all_images/image_2811.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2811.jpeg,True,55310,singleton_2811,True,False,1,
2812,True,/data/all_images/image_2812.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2812.png,True,49528,singleton_2812,True,False,1,
2813,True,/data/all_images/image_2813.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2813.png,True,34891,singleton_2813,True,False,1,
2814,True,/data/all_images/image_2814.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2814.png,True,76278,singleton_2814,True,False,1,
2815,True,/data/all_images/image_2815.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2815.jpeg,True,26567,singleton_2815,True,False,1,
2816,True,/data/all_images/image_2816.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2816.png,True,42424,singleton_2816,True,False,1,
2817,True,/data/all_images/image_2817.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2817.jpeg,True,79859,singleton_2817,True,False,1,
2818,True,/data/all_images/image_2818.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2818.jpeg,True,34255,singleton_2818,True,False,1,
2819,True,/data/all_images/image_2819.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2819.png,True,24541,singleton_2819,True,False,1,
2820,True,/data/all_images/image_2820.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2820.jpeg,True,23785,singleton_2820,True,False,1,
2821,True,/data/all_images/image_2821.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2821.jpeg,True,24356,singleton_2821,True,False,1,
2822,True,/data/all_images/image_2822.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2822.jpeg,True,37170,singleton_2822,True,False,1,
2823,True,/data/all_images/image_2823.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2823.jpeg,True,32405,singleton_2823,True,False,1,
2824,True,/data/all_images/image_2824.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2824.png,True,41933,singleton_2824,True,False,1,
2825,True,/data/all_images/image_2825.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2825.png,True,58278,singleton_2825,True,False,1,
2826,True,/data/all_images/image_2826.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2826.png,True,40536,singleton_2826,True,False,1,
2827,True,/data/all_images/image_2827.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2827.png,True,47970,dup_group_221,True,True,2,
2828,True,/data/all_images/image_2828.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2828.png,True,28212,singleton_2828,True,False,1,
2829,True,/data/all_images/image_2829.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2829.png,True,49823,singleton_2829,True,False,1,
2830,True,/data/all_images/image_2830.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2830.png,True,47970,dup_group_221,True,True,2,
2831,True,/data/all_images/image_2831.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2831.jpeg,True,34414,singleton_2831,True,False,1,
2832,True,/data/all_images/image_2832.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2832.jpeg,True,51121,singleton_2832,True,False,1,
2833,True,/data/all_images/image_2833.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2833.jpeg,True,34714,singleton_2833,True,False,1,
2834,True,/data/all_images/image_2834.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2834.jpeg,True,22940,singleton_2834,True,False,1,
2835,True,/data/all_images/image_2835.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2835.jpeg,True,85233,singleton_2835,True,False,1,
2836,True,/data/all_images/image_2836.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2836.jpeg,True,29721,singleton_2836,True,False,1,
2837,True,/data/all_images/image_2837.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2837.jpeg,True,21870,singleton_2837,True,False,1,
2838,True,/data/all_images/image_2838.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2838.png,True,59464,singleton_2838,True,False,1,
2839,True,/data/all_images/image_2839.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2839.png,True,56059,singleton_2839,True,False,1,
2840,True,/data/all_images/image_2840.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2840.jpeg,True,66527,singleton_2840,True,False,1,
2841,True,/data/all_images/image_2841.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2841.jpeg,True,66738,singleton_2841,True,False,1,
2842,True,/data/all_images/image_2842.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2842.jpeg,True,30643,singleton_2842,True,False,1,
2843,True,/data/all_images/image_2843.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2843.png,True,46440,singleton_2843,True,False,1,
2844,True,/data/all_images/image_2844.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2844.jpeg,True,76340,singleton_2844,True,False,1,
2845,True,/data/all_images/image_2845.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2845.jpeg,True,97951,singleton_2845,True,False,1,
2846,True,/data/all_images/image_2846.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2846.jpeg,True,61505,singleton_2846,True,False,1,
2847,True,/data/all_images/image_2847.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2847.jpeg,True,87133,singleton_2847,True,False,1,
2848,True,/data/all_images/image_2848.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2848.jpeg,True,38484,singleton_2848,True,False,1,
2849,True,/data/all_images/image_2849.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2849.png,True,45859,singleton_2849,True,False,1,
2850,True,/data/all_images/image_2850.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2850.jpeg,True,24653,singleton_2850,True,False,1,
2851,True,/data/all_images/image_2851.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2851.jpeg,True,60088,singleton_2851,True,False,1,
2852,True,/data/all_images/image_2852.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2852.jpeg,True,41063,singleton_2852,True,False,1,
2853,True,/data/all_images/image_2853.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2853.jpeg,True,44490,singleton_2853,True,False,1,
2854,True,/data/all_images/image_2854.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2854.jpeg,True,46590,singleton_2854,True,False,1,
2855,True,/data/all_images/image_2855.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2855.jpeg,True,77703,singleton_2855,True,False,1,
2856,True,/data/all_images/image_2856.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2856.jpeg,True,86043,singleton_2856,True,False,1,
2857,True,/data/all_images/image_2857.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2857.jpeg,True,67652,singleton_2857,True,False,1,
2858,True,/data/all_images/image_2858.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2858.png,True,22975,singleton_2858,True,False,1,
2859,True,/data/all_images/image_2859.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2859.png,True,21804,singleton_2859,True,False,1,
2860,True,/data/all_images/image_2860.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2860.png,True,21171,singleton_2860,True,False,1,
2861,True,/data/all_images/image_2861.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2861.png,True,21356,singleton_2861,True,False,1,
2862,True,/data/all_images/image_2862.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2862.png,True,29653,singleton_2862,True,False,1,
2863,True,/data/all_images/image_2863.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2863.png,True,49795,singleton_2863,True,False,1,
2864,True,/data/all_images/image_2864.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2864.png,True,55926,singleton_2864,True,False,1,
2865,True,/data/all_images/image_2865.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2865.png,True,55640,singleton_2865,True,False,1,
2866,True,/data/all_images/image_2866.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2866.png,True,59931,singleton_2866,True,False,1,
2867,True,/data/all_images/image_2867.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2867.png,True,37418,singleton_2867,True,False,1,
2868,True,/data/all_images/image_2868.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2868.jpeg,True,43626,singleton_2868,True,False,1,
2869,True,/data/all_images/image_2869.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2869.jpeg,True,62666,singleton_2869,True,False,1,
2870,True,/data/all_images/image_2870.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2870.jpeg,True,53991,singleton_2870,True,False,1,
2871,True,/data/all_images/image_2871.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2871.jpeg,True,35378,singleton_2871,True,False,1,
2872,True,/data/all_images/image_2872.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2872.png,True,41264,singleton_2872,True,False,1,
2873,True,/data/all_images/image_2873.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2873.jpeg,True,32716,singleton_2873,True,False,1,
2874,True,/data/all_images/image_2874.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2874.jpeg,True,27201,singleton_2874,True,False,1,
2875,True,/data/all_images/image_2875.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2875.jpeg,True,30526,singleton_2875,True,False,1,
2876,True,/data/all_images/image_2876.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2876.png,True,64346,singleton_2876,True,False,1,
2877,True,/data/all_images/image_2877.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2877.jpeg,True,51016,singleton_2877,True,False,1,
2878,True,/data/all_images/image_2878.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2878.jpeg,True,58062,singleton_2878,True,False,1,
2879,True,/data/all_images/image_2879.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2879.jpeg,True,81413,singleton_2879,True,False,1,
2880,True,/data/all_images/image_2880.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2880.jpeg,True,49796,singleton_2880,True,False,1,
2881,True,/data/all_images/image_2881.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2881.png,True,49967,singleton_2881,True,False,1,
2882,True,/data/all_images/image_2882.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2882.png,True,43853,singleton_2882,True,False,1,
2883,True,/data/all_images/image_2883.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2883.jpeg,True,32939,singleton_2883,True,False,1,
2884,True,/data/all_images/image_2884.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2884.jpeg,True,29207,singleton_2884,True,False,1,
2885,True,/data/all_images/image_2885.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2885.png,True,22822,singleton_2885,True,False,1,
2886,True,/data/all_images/image_2886.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2886.jpeg,True,39598,singleton_2886,True,False,1,
2887,True,/data/all_images/image_2887.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2887.jpeg,True,37503,singleton_2887,True,False,1,
2888,True,/data/all_images/image_2888.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2888.jpeg,True,48952,singleton_2888,True,False,1,
2889,True,/data/all_images/image_2889.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2889.jpeg,True,36573,singleton_2889,True,False,1,
2890,True,/data/all_images/image_2890.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2890.jpeg,True,54247,singleton_2890,True,False,1,
2891,True,/data/all_images/image_2891.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2891.jpeg,True,43454,singleton_2891,True,False,1,
2892,True,/data/all_images/image_2892.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2892.jpeg,True,24465,singleton_2892,True,False,1,
2893,True,/data/all_images/image_2893.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2893.jpeg,True,53846,dup_group_222,True,True,2,
2894,True,/data/all_images/image_2894.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2894.jpeg,True,20504,dup_group_223,True,True,2,
2895,True,/data/all_images/image_2895.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2895.jpeg,True,49946,dup_group_206,True,True,3,
2896,True,/data/all_images/image_2896.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2896.jpeg,True,46598,dup_group_207,True,True,3,
2897,True,/data/all_images/image_2897.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2897.png,True,39284,dup_group_208,True,True,5,
2898,True,/data/all_images/image_2898.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2898.jpeg,True,27302,dup_group_224,True,True,2,
2899,True,/data/all_images/image_2899.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2899.png,True,33752,dup_group_225,True,True,2,
2900,True,/data/all_images/image_2900.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2900.png,True,23159,singleton_2900,True,False,1,
2901,True,/data/all_images/image_2901.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2901.jpeg,True,31223,singleton_2901,True,False,1,
2902,True,/data/all_images/image_2902.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2902.jpeg,True,28887,singleton_2902,True,False,1,
2903,True,/data/all_images/image_2903.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2903.jpeg,True,31610,singleton_2903,True,False,1,
2904,True,/data/all_images/image_2904.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2904.jpeg,True,29531,singleton_2904,True,False,1,
2905,True,/data/all_images/image_2905.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2905.jpeg,True,29107,dup_group_226,True,True,2,
2906,True,/data/all_images/image_2906.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2906.jpeg,True,56970,dup_group_227,True,True,2,
2907,True,/data/all_images/image_2907.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2907.jpeg,True,25888,dup_group_228,True,True,2,
2908,True,/data/all_images/image_2908.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2908.png,True,26052,dup_group_229,True,True,2,
2909,True,/data/all_images/image_2909.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2909.jpeg,True,43016,dup_group_230,True,True,2,
2910,True,/data/all_images/image_2910.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2910.png,True,35919,dup_group_231,True,True,2,
2911,True,/data/all_images/image_2911.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2911.jpeg,True,60949,singleton_2911,True,False,1,
2912,True,/data/all_images/image_2912.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2912.jpeg,True,28470,dup_group_232,True,True,2,
2913,True,/data/all_images/image_2913.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2913.jpeg,True,28245,dup_group_233,True,True,2,
2914,True,/data/all_images/image_2914.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2914.jpeg,True,27831,dup_group_234,True,True,2,
2915,True,/data/all_images/image_2915.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2915.jpeg,True,35497,dup_group_235,True,True,2,
2916,True,/data/all_images/image_2916.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2916.png,True,28520,dup_group_236,True,True,2,
2917,True,/data/all_images/image_2917.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2917.png,True,30854,dup_group_237,True,True,2,
2918,True,/data/all_images/image_2918.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2918.png,True,34218,singleton_2918,True,False,1,
2919,True,/data/all_images/image_2919.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2919.png,True,27886,singleton_2919,True,False,1,
2920,True,/data/all_images/image_2920.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2920.png,True,22237,singleton_2920,True,False,1,
2921,True,/data/all_images/image_2921.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2921.png,True,34850,singleton_2921,True,False,1,
2922,True,/data/all_images/image_2922.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2922.jpeg,True,35442,dup_group_219,True,True,2,
2923,True,/data/all_images/image_2923.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2923.png,True,33034,singleton_2923,True,False,1,
2924,True,/data/all_images/image_2924.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2924.jpeg,True,43774,dup_group_220,True,True,2,
2925,True,/data/all_images/image_2925.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2925.jpeg,True,23953,singleton_2925,True,False,1,
2926,True,/data/all_images/image_2926.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2926.jpeg,True,27861,singleton_2926,True,False,1,
2927,True,/data/all_images/image_2927.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2927.jpeg,True,22646,singleton_2927,True,False,1,
2928,True,/data/all_images/image_2928.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2928.jpeg,True,48451,singleton_2928,True,False,1,
2929,True,/data/all_images/image_2929.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2929.jpeg,True,53981,singleton_2929,True,False,1,
2930,True,/data/all_images/image_2930.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2930.jpeg,True,39022,singleton_2930,True,False,1,
2931,True,/data/all_images/image_2931.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2931.jpeg,True,43922,singleton_2931,True,False,1,
2932,True,/data/all_images/image_2932.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2932.jpeg,True,45795,singleton_2932,True,False,1,
2933,True,/data/all_images/image_2933.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2933.jpeg,True,38408,singleton_2933,True,False,1,
2934,True,/data/all_images/image_2934.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2934.jpeg,True,41654,singleton_2934,True,False,1,
2935,True,/data/all_images/image_2935.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2935.jpeg,True,32431,dup_group_238,True,True,2,
2936,True,/data/all_images/image_2936.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2936.jpeg,True,42567,dup_group_239,True,True,2,
2937,True,/data/all_images/image_2937.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2937.jpeg,True,46380,singleton_2937,True,False,1,
2938,True,/data/all_images/image_2938.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2938.png,True,32434,singleton_2938,True,False,1,
2939,True,/data/all_images/image_2939.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2939.png,True,35097,singleton_2939,True,False,1,
2940,True,/data/all_images/image_2940.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2940.jpeg,True,21428,dup_group_240,True,True,2,
2941,True,/data/all_images/image_2941.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2941.jpeg,True,24357,dup_group_241,True,True,2,
2942,True,/data/all_images/image_2942.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2942.jpeg,True,38761,dup_group_242,True,True,2,
2943,True,/data/all_images/image_2943.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2943.jpeg,True,36368,dup_group_209,True,True,3,
2944,True,/data/all_images/image_2944.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2944.png,True,26432,singleton_2944,True,False,1,
2945,True,/data/all_images/image_2945.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2945.jpeg,True,28227,singleton_2945,True,False,1,
2946,True,/data/all_images/image_2946.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2946.jpeg,True,41690,dup_group_210,True,True,3,
2947,True,/data/all_images/image_2947.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2947.png,True,38232,dup_group_243,True,True,2,
2948,True,/data/all_images/image_2948.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2948.jpeg,True,40791,singleton_2948,True,False,1,
2949,True,/data/all_images/image_2949.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2949.jpeg,True,41386,singleton_2949,True,False,1,
2950,True,/data/all_images/image_2950.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2950.png,True,33198,dup_group_244,True,True,2,
2951,True,/data/all_images/image_2951.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2951.png,True,21698,dup_group_245,True,True,2,
2952,True,/data/all_images/image_2952.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2952.jpeg,True,33561,singleton_2952,True,False,1,
2953,True,/data/all_images/image_2953.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2953.jpeg,True,31434,singleton_2953,True,False,1,
2954,True,/data/all_images/image_2954.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2954.jpeg,True,33079,singleton_2954,True,False,1,
2955,True,/data/all_images/image_2955.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2955.jpeg,True,36633,singleton_2955,True,False,1,
2956,True,/data/all_images/image_2956.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2956.jpeg,True,35650,singleton_2956,True,False,1,
2957,True,/data/all_images/image_2957.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2957.jpeg,True,32712,singleton_2957,True,False,1,
2958,True,/data/all_images/image_2958.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2958.jpeg,True,27151,singleton_2958,True,False,1,
2959,True,/data/all_images/image_2959.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2959.jpeg,True,22740,singleton_2959,True,False,1,
2960,True,/data/all_images/image_2960.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2960.jpeg,True,34442,singleton_2960,True,False,1,
2961,True,/data/all_images/image_2961.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2961.png,True,20631,singleton_2961,True,False,1,
2962,True,/data/all_images/image_2962.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2962.png,True,21524,singleton_2962,True,False,1,
2963,True,/data/all_images/image_2963.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2963.jpeg,True,28525,singleton_2963,True,False,1,
2964,True,/data/all_images/image_2964.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2964.jpeg,True,59180,singleton_2964,True,False,1,
2965,True,/data/all_images/image_2965.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2965.png,True,69023,singleton_2965,True,False,1,
2966,True,/data/all_images/image_2966.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2966.png,True,42267,singleton_2966,True,False,1,
2967,True,/data/all_images/image_2967.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2967.png,True,40634,singleton_2967,True,False,1,
2968,True,/data/all_images/image_2968.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2968.jpeg,True,27541,singleton_2968,True,False,1,
2969,True,/data/all_images/image_2969.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2969.png,True,37731,singleton_2969,True,False,1,
2970,True,/data/all_images/image_2970.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2970.jpeg,True,36509,singleton_2970,True,False,1,
2971,True,/data/all_images/image_2971.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2971.png,True,23164,singleton_2971,True,False,1,
2972,True,/data/all_images/image_2972.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2972.jpeg,True,23593,dup_group_154,True,True,2,
2973,True,/data/all_images/image_2973.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2973.jpeg,True,23846,singleton_2973,True,False,1,
2974,True,/data/all_images/image_2974.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2974.jpeg,True,40477,singleton_2974,True,False,1,
2975,True,/data/all_images/image_2975.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2975.png,True,21989,singleton_2975,True,False,1,
2976,True,/data/all_images/image_2976.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2976.png,True,23249,dup_group_155,True,True,2,
2977,True,/data/all_images/image_2977.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2977.png,True,29522,singleton_2977,True,False,1,
2978,True,/data/all_images/image_2978.png,/DATA5/prabhakar/telecom/extracted_images/images/image_2978.png,True,21613,singleton_2978,True,False,1,
2979,True,/data/all_images/image_2979.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2979.jpeg,True,58891,singleton_2979,True,False,1,
2980,True,/data/all_images/image_2980.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2980.jpeg,True,27006,singleton_2980,True,False,1,
2981,True,/data/all_images/image_2981.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2981.jpeg,True,34365,singleton_2981,True,False,1,
2982,True,/data/all_images/image_2982.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_2982.jpeg,True,57794,singleton_2982,True,False,1,
