query_id,query_text,query_type,system,rank,image_id,caption_snippet
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,1,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,2,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,3,image_9.png,HNB Configuration Transfer.
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,4,image_1377.jpeg,Mobility to HeNB's CSG and hybrid cells.
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,5,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,6,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,7,image_3458.jpeg,Physical-layer model for PCH transmission
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,8,image_1362.png,Layer 2 Structure for DL with CA and DC configured
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,9,image_1363.png,Layer 2 Structure for DL with CA and DC configured
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BM25,10,image_1484.jpeg,Physical-layer model for PCH transmission
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,1,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,2,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,3,image_3762.png,Message flows for ProSe Broadcast Direct Communication – SCUR
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,4,image_3560.jpeg,RRC Connection Reestablishment and network sharing with multiple cell-ID
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,5,image_3761.png,Message flows for ProSe Broadcast Direct Communication – PEC
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,6,image_3559.jpeg,UE Initial Access procedure and network sharing with multiple cell-ID broadcast
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,7,image_1330.jpeg,Message flow for traffic forwarding
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,8,image_3760.jpeg,Message flows for ProSe Unicast Direct Communication - SCUR
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,9,image_1142.jpeg,Roaming Registration – PEC in VPLMN
q3_9,"To execute an Xn handover in 5G, the source NG-RAN node sends a Handover Request to the target NG-RAN node over the Xn interface. The target node performs admission control and responds with a Handover Request Acknowledge, including the RRC configuration for the UE. The source node then sends the Handover Command to the UE.",q3,BGE,10,image_2116.jpeg,5G-SRVCC from NG-RAN to 3GPP UTRAN call flow
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,1,image_9.png,HNB Configuration Transfer.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,2,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,3,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,4,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,5,image_3.jpeg,UE Registration for CSG UEs and CSG or Hybrid HNBs.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,6,image_4.jpeg,UE Registration to open access HNBs.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,7,image_2.png,UE Registration for non CSG UEs or non CSG HNBs.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,8,image_29.jpeg,Establishment of signalling connection over Iurh and Iur connections between
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,9,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BM25,10,image_3719.png,HNB Registration procedure flow
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,1,image_9.png,HNB Configuration Transfer.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,2,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,3,image_7.jpeg,Soft Handover Initiation HNB to HNB.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,4,image_34.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,5,image_35.jpeg,Connectionless data transfer over Iurh and Iur connections – HNB initiated.
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,6,image_27.png,Establishment of signalling connection over Iurh and Iur connections between
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,7,image_33.jpeg,Release of established signalling connection over Iurh and Iur connections – HNB
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,8,image_32.jpeg,Release of established signalling connection over Iurh and Iur connections – HNB
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,9,image_31.jpeg,Transport of RNSAP messages via signalling connection over Iurh and Iur
q3_10,"The random access procedure in LTE consists of four steps. First, the UE transmits a preamble (Msg1). The eNodeB responds with a Random Access Response (Msg2) containing an uplink grant. The UE transmits its RRC Connection Request (Msg3) using the grant. Finally, the eNodeB sends a Contention Resolution message (Msg4).",q3,BGE,10,image_30.jpeg,Transport of RNSAP messages via signalling connection over Iurh and Iur
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,1,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,2,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,3,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,4,image_29.jpeg,Establishment of signalling connection over Iurh and Iur connections between
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,5,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,6,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,7,image_28.png,Establishment of signalling connection over Iurh and Iur connections between
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,8,image_27.png,Establishment of signalling connection over Iurh and Iur connections between
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,9,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BM25,10,image_9.png,HNB Configuration Transfer.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,1,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,3,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,4,image_16.jpeg,RNC to HNB CELL_FACH/CELL_PCH and URA_PCH mobility
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,5,image_6.jpeg,HNB to HNB Handover via Iurh interface – UE involved.
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,6,image_8.jpeg,HNB to HNB CELL_FACH/CELL_PCH/URA_PCH mobility
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,7,image_29.jpeg,Establishment of signalling connection over Iurh and Iur connections between
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,8,image_27.png,Establishment of signalling connection over Iurh and Iur connections between
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,9,image_28.png,Establishment of signalling connection over Iurh and Iur connections between
q3_11,"During the NAS authentication and key agreement procedure, the MME sends an Authentication Request to the UE containing a random challenge (RAND) and an authentication token (AUTN). The UE verifies the AUTN to authenticate the network. It then computes a response (RES) and sends it back in an Authentication Response message.",q3,BGE,10,image_13.jpeg,Soft Handover HNB to RNC via HNB-GW.
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,1,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,2,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,3,image_1034.jpeg,PCF-initiated AM Policy Association Termination procedure
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,4,image_2326.jpeg,Procedure for edge relocation with PSA change triggered by the application
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,5,image_2594.jpeg,UUAA-MM procedure
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,6,image_2341.png,UE-initiated IP flow mobility within a PDN connection via E-UTRAN using GTP
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,7,image_2342.png,UE-initiated IP flow mobility within a PDN connection via GERAN/UTRAN using GTP
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,8,image_978.png,Analytics aggregation without provisioning of Area of Interest
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,9,image_1142.jpeg,Roaming Registration – PEC in VPLMN
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BM25,10,image_2004.png,FN-RG related Configuration Update procedure for access and mobility management
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,1,image_2201.png,UE Assisted and UE Based Positioning Procedure
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,2,image_2884.jpeg,Procedure of Connected mode mobility from 5GS to EPS
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,3,image_2369.png,Procedure for Access Stratum indication move-to-WLAN via UTRAN using GTP
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,4,image_3385.png,X2-based handover without Serving GW relocation
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,5,image_12.png,Enhanced Relocation from RNC to Hybrid HNB for CSG UEs.
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,6,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,7,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,8,image_2368.png,Procedure for Access Stratum indication move-to-WLAN via E-UTRAN using GTP
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,9,image_2202.png,Network Assisted Positioning Procedure
q3_12,"When the eNodeB detects that a UE has been inactive for a certain period, it can initiate the S1 release procedure to free up resources. It sends a UE Context Release Request to the MME. The MME asks the SGW to release the access bearers. Then, the MME sends a UE Context Release Command to the eNodeB, which releases the RRC connection and responds with a Complete message.",q3,BGE,10,image_3386.jpeg,X2-based handover with Serving GW relocation
q3_13,"The mobility management entity (MME) manages the UE's state. When a UE is powered on, it is in the EMM-DEREGISTERED state. After a successful attach procedure, it transitions to EMM-REGISTERED. Within the registered state, the UE can be either in ECM-IDLE (no NAS signaling connection) or ECM-CONNECTED (active NAS signaling connection).",q3,BM25,1,image_10.jpeg,Enhanced Relocation from Open Access and Hybrid HNBs to RNC.
q3_13,"The mobility management entity (MME) manages the UE's state. When a UE is powered on, it is in the EMM-DEREGISTERED state. After a successful attach procedure, it transitions to EMM-REGISTERED. Within the registered state, the UE can be either in ECM-IDLE (no NAS signaling connection) or ECM-CONNECTED (active NAS signaling connection).",q3,BM25,2,image_1034.jpeg,PCF-initiated AM Policy Association Termination procedure
q3_13,"The mobility management entity (MME) manages the UE's state. When a UE is powered on, it is in the EMM-DEREGISTERED state. After a successful attach procedure, it transitions to EMM-REGISTERED. Within the registered state, the UE can be either in ECM-IDLE (no NAS signaling connection) or ECM-CONNECTED (active NAS signaling connection).",q3,BM25,3,image_2341.png,UE-initiated IP flow mobility within a PDN connection via E-UTRAN using GTP
q3_13,"The mobility management entity (MME) manages the UE's state. When a UE is powered on, it is in the EMM-DEREGISTERED state. After a successful attach procedure, it transitions to EMM-REGISTERED. Within the registered state, the UE can be either in ECM-IDLE (no NAS signaling connection) or ECM-CONNECTED (active NAS signaling connection).",q3,BM25,4,image_2342.png,UE-initiated IP flow mobility within a PDN connection via GERAN/UTRAN using GTP
q3_13,"The mobility management entity (MME) manages the UE's state. When a UE is powered on, it is in the EMM-DEREGISTERED state. After a successful attach procedure, it transitions to EMM-REGISTERED. Within the registered state, the UE can be either in ECM-IDLE (no NAS signaling connection) or ECM-CONNECTED (active NAS signaling connection).",q3,BM25,5,image_2326.jpeg,Procedure for edge relocation with PSA change triggered by the application
q3_13,"The mobility management entity (MME) manages the UE's state. When a UE is powered on, it is in the EMM-DEREGISTERED state. After a successful attach procedure, it transitions to EMM-REGISTERED. Within the registered state, the UE can be either in ECM-IDLE (no NAS signaling connection) or ECM-CONNECTED (active NAS signaling connection).",q3,BM25,6,image_11.jpeg,Enhanced Relocation from RNC to Open Access HNB for CSG UEs.
