query_id,query_type,original_query,expanded_query,rr_orig,rr_fuse_10,delta,helped
q2_1325,q2,"What is the example of coordination between NWDAF, gNB, and MDAS producer for data analytics?","What is the example of coordination between NWDAF, gNB, and MDAS producer for data analytics? Network Data Analytics Function analytics 5G core next generation NodeB 5G base station NG-RAN",0.5,0.3333333333333333,-0.16666666666666669,False
q3_1389,q3,This clause complements TR 25.922 [27] clause 5.1.7.2 regarding the E-UTRAN handling of containers.,This clause complements TR 25.922 [27] clause 5.1.7.2 regarding the E-UTRAN handling of containers. Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,0.5,0.3333333333333333,-0.16666666666666669,False
q3_768,q3,The simulation results in this clause demonstrate EVS and AMR-WB performance on the downlink MBMS bearer and compare this to the reference.,The simulation results in this clause demonstrate EVS and AMR-WB performance on the downlink MBMS bearer and compare this to the reference. Multimedia Broadcast Multicast Service broadcast service multicast service,0.5,0.3333333333333333,-0.16666666666666669,False
q2_1648,q2,What is the coexistence architecture between existing HSS and Combined HSS/UDM with separate repositories?,What is the coexistence architecture between existing HSS and Combined HSS/UDM with separate repositories? Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,0.5,0.3333333333333333,-0.16666666666666669,False
q2_2335,q2,What is the process for UE-initiated connectivity to a PDN via WLAN using GTP S2a?,What is the process for UE-initiated connectivity to a PDN via WLAN using GTP S2a? Packet Data Network PDN connection packet data,0.5,0.3333333333333333,-0.16666666666666669,False
q3_1970,q3,"When the WLAN is considered as trusted by the operator, the Trusted WLAN Access Network (TWAN) is interfaced with the EPC as a trusted non-3GPP access via the STa interface to the 3GPP AAA Server/Proxy and the S2a interface to the PDN GW.","When the WLAN is considered as trusted by the operator, the Trusted WLAN Access Network (TWAN) is interfaced with the EPC as a trusted non-3GPP access via the STa interface to the 3GPP AAA Server/Proxy and the S2a interface to the PDN GW. Evolved Packet Core LTE core network MME Packet Data Network PDN connection packet data",0.5,0.3333333333333333,-0.16666666666666669,False
q2_1967,q2,What message does the SGSN/MME send to the PDN GW for address notification?,What message does the SGSN/MME send to the PDN GW for address notification? Packet Data Network Gateway PDN gateway EPC gateway Mobility Management Entity EPC mobility management Packet Data Network PDN connection Serving GPRS Support Node,0.5,0.3333333333333333,-0.16666666666666669,False
q2_2239,q2,What is the message flow for notifying the PGW-C+SMF Fully Qualified Domain Name from HSS to UDM?,What is the message flow for notifying the PGW-C+SMF Fully Qualified Domain Name from HSS to UDM? Unified Data Management subscriber data 5G core Session Management Function PDU session session management Home Subscriber Server subscriber database EPC,0.5,0.3333333333333333,-0.16666666666666669,False
q3_3489,q3,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR.,UE test loop mode A provides loopback of PDCP SDUs for bi-directional data radio bearers while UE is operating in NR. User Equipment mobile terminal device,0.5,0.3333333333333333,-0.16666666666666669,False
q1_371,q1,Procedures for key management in ProSe UE-to-Network Relay,Procedures for key management in ProSe UE-to-Network Relay Proximity Services device to device direct communication,0.5,0.3333333333333333,-0.16666666666666669,False
q1_2590,q1,Non-roaming architecture for interworking between 5GS and EPC/E-UTRAN,Non-roaming architecture for interworking between 5GS and EPC/E-UTRAN Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Evolved Packet Core LTE core network MME,0.5,0.3333333333333333,-0.16666666666666669,False
q2_3169,q2,What is the flow for deciding the MBMS bearer?,What is the flow for deciding the MBMS bearer? Multimedia Broadcast Multicast Service broadcast service multicast service,0.5,0.3333333333333333,-0.16666666666666669,False
q3_2902,q3,"Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS.","Figures 9.2.2.2-1 to 9.2.2.2-4 show the possible deployment scenarios of the MC service user database and SIP database, including collocation with the HSS. Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session",0.5,0.3333333333333333,-0.16666666666666669,False
q3_3085,q3,Figure 8.3.4-1 shows the procedure for an MSGin5G UE that initiates an MSGin5G message delivery status report.,Figure 8.3.4-1 shows the procedure for an MSGin5G UE that initiates an MSGin5G message delivery status report. User Equipment mobile terminal device,0.5,0.3333333333333333,-0.16666666666666669,False
q2_1986,q2,What is the process for HSS/AAA-initiated detach in WLAN using GTP S2a interface?,What is the process for HSS/AAA-initiated detach in WLAN using GTP S2a interface? Home Subscriber Server subscriber database EPC,0.5,0.25,-0.25,False
q3_1643,q3,The procedure of the interaction between UDM and HSS FE is shown in Figure 6.2.3.3-1.,The procedure of the interaction between UDM and HSS FE is shown in Figure 6.2.3.3-1. Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,0.5,0.25,-0.25,False
q2_239,q2,What is the high-level logical interface architecture for EPS/5GS-anchored IMS?,What is the high-level logical interface architecture for EPS/5GS-anchored IMS? IP Multimedia Subsystem SIP multimedia service Evolved Packet System LTE system EPC,0.5,0.25,-0.25,False
q2_2902,q2,Where are the MC service user database and SIP database colocated in relation to HSS?,Where are the MC service user database and SIP database colocated in relation to HSS? Home Subscriber Server subscriber database EPC Session Initiation Protocol IMS signaling multimedia session,0.5,0.25,-0.25,False
q2_2918,q2,What is the process for using pre-established MBMS bearers in 3GPP networks?,What is the process for using pre-established MBMS bearers in 3GPP networks? Multimedia Broadcast Multicast Service broadcast service multicast service,0.5,0.25,-0.25,False
q1_3746,q1,Message flow for ProSe Direct Communication (session based),Message flow for ProSe Direct Communication (session based) Proximity Services device to device direct communication,0.5,0.25,-0.25,False
q2_1649,q2,What is the coexistence architecture between existing HSS and Combined HSS/UDM with separate repositories?,What is the coexistence architecture between existing HSS and Combined HSS/UDM with separate repositories? Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,1.0,0.5,-0.5,False
q2_1983,q2,What is the HSS initiated subscribed QoS modification procedure in 3GPP?,What is the HSS initiated subscribed QoS modification procedure in 3GPP? Home Subscriber Server subscriber database EPC Quality of Service priority bearer,1.0,0.5,-0.5,False
q2_1963,q2,What is the architecture for optimized handovers between E-UTRAN and cdma2000 HRPD access points?,What is the architecture for optimized handovers between E-UTRAN and cdma2000 HRPD access points? Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,1.0,0.5,-0.5,False
q3_3503,q3,The UE Power Limit Function is intended for the SS to communicate to the UE to apply a backoff of transmitted power on the NR primary component carrier when in FR2 carrier aggregation mode.,The UE Power Limit Function is intended for the SS to communicate to the UE to apply a backoff of transmitted power on the NR primary component carrier when in FR2 carrier aggregation mode. User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_2212,q3,The telecommunication regulations of the country in which the UE is physically located can be expected to be applicable to that UE's telecommunications operator.,The telecommunication regulations of the country in which the UE is physically located can be expected to be applicable to that UE's telecommunications operator. User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_2210,q3,A PLMN may have both terrestrial 3GPP access and satellite 3GPP access.,A PLMN may have both terrestrial 3GPP access and satellite 3GPP access. Public Land Mobile Network mobile network operator network,1.0,0.5,-0.5,False
q3_2107,q3,This specification introduces an additional function to those defined in the UTRAN architecture TS 23.060 [10] for CS to PS SRVCC.,This specification introduces an additional function to those defined in the UTRAN architecture TS 23.060 [10] for CS to PS SRVCC. Universal Terrestrial Radio Access Network 3G radio access network NodeB,1.0,0.5,-0.5,False
q2_1652,q2,What diagram shows the coexistence of existing HSS and Combined HSS/UDM using a common repository?,What diagram shows the coexistence of existing HSS and Combined HSS/UDM using a common repository? Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,1.0,0.5,-0.5,False
q2_2122,q2,What is the NAS leaving procedure in 5GS?,What is the NAS leaving procedure in 5GS? Non Access Stratum registration mobility management,1.0,0.5,-0.5,False
q2_2114,q2,What does the SRVCC handover process from UTRAN (HSPA) to UTRAN or GERAN with DTM support look like?,What does the SRVCC handover process from UTRAN (HSPA) to UTRAN or GERAN with DTM support look like? Universal Terrestrial Radio Access Network 3G radio access network NodeB,1.0,0.5,-0.5,False
q2_2033,q2,What is the roaming architecture with home-routed support for ATSSS where the UE is registered to the?,What is the roaming architecture with home-routed support for ATSSS where the UE is registered to the? User Equipment mobile terminal device,1.0,0.5,-0.5,False
q2_1997,q2,What is the non-roaming architecture for a UE behind 5G-RG using trusted N3GPP access?,What is the non-roaming architecture for a UE behind 5G-RG using trusted N3GPP access? User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_2904,q1,Shared PLMN operator and MC service provider based deployment of MC service -,Shared PLMN operator and MC service provider based deployment of MC service - Public Land Mobile Network mobile network operator network,1.0,0.5,-0.5,False
q1_2750,q1,ICS UE Terminations with CS media information flows using I1 reference point,ICS UE Terminations with CS media information flows using I1 reference point User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_3384,q3,"When SCG bearer option is applied to support dual connectivity operation, this procedure is used to transfer bearer contexts to and from Secondary eNodeB (see TS 36.300 [5]) or Secondary gNodeB (see TS 37.340 [85]).","When SCG bearer option is applied to support dual connectivity operation, this procedure is used to transfer bearer contexts to and from Secondary eNodeB (see TS 36.300 [5]) or Secondary gNodeB (see TS 37.340 [85]). next generation NodeB 5G base station NG-RAN E-UTRAN NodeB LTE base station E-UTRAN",1.0,0.5,-0.5,False
q1_2747,q1,ICS UE Origination with CS media using Gm reference point when using an MSC,ICS UE Origination with CS media using Gm reference point when using an MSC User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_2744,q1,IMS Origination via CS Access for non ICS UE,IMS Origination via CS Access for non ICS UE IP Multimedia Subsystem SIP multimedia service User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_2591,q1,Non-roaming architecture for interworking between 5GS and EPC/E-UTRAN,Non-roaming architecture for interworking between 5GS and EPC/E-UTRAN Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB Evolved Packet Core LTE core network MME,1.0,0.5,-0.5,False
q1_2536,q1,Service specific QoS establishment procedure,Service specific QoS establishment procedure Quality of Service priority bearer,1.0,0.5,-0.5,False
q1_2481,q1,UE-Initiated connectivity to additional PDN from Trusted Non-3GPP IP Access with,UE-Initiated connectivity to additional PDN from Trusted Non-3GPP IP Access with Packet Data Network PDN connection packet data,1.0,0.5,-0.5,False
q2_1514,q2,What does the IMS session setup process look like when resource reservation is performed only on the terminating side?,What does the IMS session setup process look like when resource reservation is performed only on the terminating side? IP Multimedia Subsystem SIP multimedia service,1.0,0.5,-0.5,False
q2_2210,q2,What is the architecture of satellite and terrestrial 3GPP access networks within a PLMN?,What is the architecture of satellite and terrestrial 3GPP access networks within a PLMN? Public Land Mobile Network mobile network operator network,1.0,0.5,-0.5,False
q2_1632,q2,What is the architecture for direct interworking between UDM and HSS with independent UDRs?,What is the architecture for direct interworking between UDM and HSS with independent UDRs? Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,1.0,0.5,-0.5,False
q2_1819,q2,What is the queue status diagram during an MCPTT session?,What is the queue status diagram during an MCPTT session? Mission Critical Push To Talk mission critical service push to talk,1.0,0.5,-0.5,False
q2_1758,q2,What is the sequence of events leading to a chat group call disconnect on the MBMS bearer?,What is the sequence of events leading to a chat group call disconnect on the MBMS bearer? Multimedia Broadcast Multicast Service broadcast service multicast service,1.0,0.5,-0.5,False
q1_2861,q1,Shared to individual delivery method triggered by UE,Shared to individual delivery method triggered by UE User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_487,q1,NSWO access authentication using credentials retrieved from UDM/ARPF,NSWO access authentication using credentials retrieved from UDM/ARPF Unified Data Management subscriber data 5G core,1.0,0.5,-0.5,False
q1_357,q1,PDCP data PDU format (refer to TS38.331),PDCP data PDU format (refer to TS38.331) Protocol Data Unit PDU session data unit,1.0,0.5,-0.5,False
q3_3765,q3,Figure 5.4.2-1: Update UE Location Information procedure,Figure 5.4.2-1: Update UE Location Information procedure User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_3712,q3,"Various network sharing scenarios exist, amongst which one category is RAN sharing which can be divided into the following (non exhaustive) list of sub-categories:","Various network sharing scenarios exist, amongst which one category is RAN sharing which can be divided into the following (non exhaustive) list of sub-categories: Radio Access Network radio access base station",1.0,0.5,-0.5,False
q1_1410,q1,Mobility procedures between E-UTRA/5GC and CDMA2000,Mobility procedures between E-UTRA/5GC and CDMA2000 5G Core AMF SMF,1.0,0.5,-0.5,False
q1_1340,q1,An example of updating TAC and PLMN ID in real-time for LEO with moving beams,An example of updating TAC and PLMN ID in real-time for LEO with moving beams Public Land Mobile Network mobile network operator network,1.0,0.5,-0.5,False
q3_3601,q3,"For L2 UE-to-UE Relay architecture, the protocol stacks are similar to L2 UE-to-Network Relay other than the fact that the termination points are two Remote UEs.","For L2 UE-to-UE Relay architecture, the protocol stacks are similar to L2 UE-to-Network Relay other than the fact that the termination points are two Remote UEs. User Equipment mobile terminal device",1.0,0.5,-0.5,False
q3_3517,q3,The MAC entity of the UE handles the following transport channels:,The MAC entity of the UE handles the following transport channels: User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_14,q1,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW.,Soft Handover from RNC to Open or Hybrid Access HNB via HNB-GW. Home NodeB femtocell home base station,1.0,0.5,-0.5,False
q3_3613,q3,Figure 6.2.2.7-1 shows the format of the PDCP Data PDU with 18 bits PDCP SN.,Figure 6.2.2.7-1 shows the format of the PDCP Data PDU with 18 bits PDCP SN. Protocol Data Unit PDU session data unit,1.0,0.5,-0.5,False
q1_32,q1,Release of established signalling connection over Iurh and Iur connections – HNB,Release of established signalling connection over Iurh and Iur connections – HNB Home NodeB femtocell home base station,1.0,0.5,-0.5,False
q3_3609,q3,Figure 6.2.2.2-1 shows the format of the PDCP Data PDU with 12 bits PDCP SN.,Figure 6.2.2.2-1 shows the format of the PDCP Data PDU with 12 bits PDCP SN. Protocol Data Unit PDU session data unit,1.0,0.5,-0.5,False
q1_229,q1,LI architecture for LI at MME,LI architecture for LI at MME Mobility Management Entity EPC mobility management,1.0,0.5,-0.5,False
q1_299,q1,The architecture of the extended user plane protection service (P-GW Terminated PDN,The architecture of the extended user plane protection service (P-GW Terminated PDN Packet Data Network PDN connection packet data,1.0,0.5,-0.5,False
q3_3434,q3,The following figure describes the UE triggered transition from RRC_INACTIVE to RRC_CONNECTED in case of UE context retrieval success:,The following figure describes the UE triggered transition from RRC_INACTIVE to RRC_CONNECTED in case of UE context retrieval success: User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_1979,q1,UE/TWAN Initiated Detach and UE/ TWAN requested PDN Disconnection on PMIP,UE/TWAN Initiated Detach and UE/ TWAN requested PDN Disconnection on PMIP User Equipment mobile terminal device Packet Data Network PDN connection packet data,1.0,0.5,-0.5,False
q1_1962,q1,Architecture for optimised handovers between E-UTRAN access and cdma2000 HRPD,Architecture for optimised handovers between E-UTRAN access and cdma2000 HRPD Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB,1.0,0.5,-0.5,False
q1_1946,q1,HSS Initiated Subscribed QoS Modification,HSS Initiated Subscribed QoS Modification Home Subscriber Server subscriber database EPC Quality of Service priority bearer,1.0,0.5,-0.5,False
q1_1893,q1,User Plane for UTRAN mode and Direct Tunnel on S12,User Plane for UTRAN mode and Direct Tunnel on S12 Universal Terrestrial Radio Access Network 3G radio access network NodeB,1.0,0.5,-0.5,False
q1_1857,q1,Data Collection from NWDAF via Data Management Service,Data Collection from NWDAF via Data Management Service Network Data Analytics Function analytics 5G core,1.0,0.5,-0.5,False
q1_1827,q1,MBMS bearer decision flow,MBMS bearer decision flow Multimedia Broadcast Multicast Service broadcast service multicast service,1.0,0.5,-0.5,False
q1_1758,q1,Chat group call disconnect on MBMS bearer,Chat group call disconnect on MBMS bearer Multimedia Broadcast Multicast Service broadcast service multicast service,1.0,0.5,-0.5,False
q1_1652,q1,Coexistence of existing HSS and Combined HSS/UDM using a common repository,Coexistence of existing HSS and Combined HSS/UDM using a common repository Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,1.0,0.5,-0.5,False
q1_1650,q1,Coexistence of existing HSS and Combined HSS/UDM with separate repositories,Coexistence of existing HSS and Combined HSS/UDM with separate repositories Unified Data Management subscriber data 5G core Home Subscriber Server subscriber database EPC,1.0,0.5,-0.5,False
q1_1515,q1,"IMS session setup, resource reservation only on terminating side","IMS session setup, resource reservation only on terminating side IP Multimedia Subsystem SIP multimedia service",1.0,0.5,-0.5,False
q3_2464,q3,This clause describes how to detect and classify IP packets for the purpose of QoS treatment in the Fixed Broadband Access network.,This clause describes how to detect and classify IP packets for the purpose of QoS treatment in the Fixed Broadband Access network. Quality of Service priority bearer,1.0,0.5,-0.5,False
q3_2350,q3,"In the case of E-UTRAN, when the UE removes the 3GPP access for the multi-access PDN connection and the multiple-access PDN connection is not the last PDN connection for 3GPP access, procedures as described in TS 23.401 [4] clause 5.10.3 are referred with the following modifications.","In the case of E-UTRAN, when the UE removes the 3GPP access for the multi-access PDN connection and the multiple-access PDN connection is not the last PDN connection for 3GPP access, procedures as described in TS 23.401 [4] clause 5.10.3 are referred with the following modifications. Packet Data Network PDN connection packet data Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB User Equipment",1.0,0.5,-0.5,False
q3_2299,q3,This solution provides a solution for local DN notification to the UE for KI#2.,This solution provides a solution for local DN notification to the UE for KI#2. User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_3447,q3,"When new PDU sessions need to be established, the 5GC requests the NG-RAN to allocate/ resources relative to the relevant PDU sessions by means of the PDU Session Resource Setup procedures over NG-C.","When new PDU sessions need to be established, the 5GC requests the NG-RAN to allocate/ resources relative to the relevant PDU sessions by means of the PDU Session Resource Setup procedures over NG-C. Next Generation Radio Access Network 5G radio access network gNB Protocol Data Unit PDU session data unit 5G Core AMF",1.0,0.5,-0.5,False
q1_2152,q1,Remote End Initiation case: Incorporating existing CS media in new IMS Session,Remote End Initiation case: Incorporating existing CS media in new IMS Session IP Multimedia Subsystem SIP multimedia service,1.0,0.5,-0.5,False
q3_2736,q3,"To perform unicast mode of ProSe Direct communication over PC5 reference point, the UE is configured with the related information as described in clause 5.1.3.","To perform unicast mode of ProSe Direct communication over PC5 reference point, the UE is configured with the related information as described in clause 5.1.3. User Equipment mobile terminal device PC5 interface sidelink direct communication Proximity Services device to device direct communication",1.0,0.5,-0.5,False
q3_125,q3,"When a UDM receives a SUCI from the AUSF, the UDM de-conceals the SUCI to SUPI.","When a UDM receives a SUCI from the AUSF, the UDM de-conceals the SUCI to SUPI. Unified Data Management subscriber data 5G core",1.0,0.5,-0.5,False
q3_50,q3,Each wagon to be tracked is equipped with a battery-powered IoT type UE including a 5G communication module.,Each wagon to be tracked is equipped with a battery-powered IoT type UE including a 5G communication module. User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_31,q3,Figure 7.3.3.3.1-1: Transport of RNSAP messages via signalling connection over Iurh and Iur connections – HNB initiated.,Figure 7.3.3.3.1-1: Transport of RNSAP messages via signalling connection over Iurh and Iur connections – HNB initiated. Home NodeB femtocell home base station,1.0,0.5,-0.5,False
q3_20,q3,Figure 7.2.2.4.1-1: Transport of PCAP messages via signalling connection over Iuh and Iupc connections – HNB initiated.,Figure 7.2.2.4.1-1: Transport of PCAP messages via signalling connection over Iuh and Iupc connections – HNB initiated. Home NodeB femtocell home base station,1.0,0.5,-0.5,False
q3_3081,q3,Figure 8.3.2-1 shows the procedure for an MSGin5G UE that initiates an MSGin5G message request.,Figure 8.3.2-1 shows the procedure for an MSGin5G UE that initiates an MSGin5G message request. User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_2928,q3,The procedure in this sub clause may be used when two or more MC service servers are serving users in the same area and are configured to share MBMS bearers for that specific area.,The procedure in this sub clause may be used when two or more MC service servers are serving users in the same area and are configured to share MBMS bearers for that specific area. Multimedia Broadcast Multicast Service broadcast service multicast service,1.0,0.5,-0.5,False
q3_2925,q3,This procedure handles a scenario when UE is moving from a location when the UE is experiencing good reception of the MBMS bearer to a location outside the MBMS service coverage.,This procedure handles a scenario when UE is moving from a location when the UE is experiencing good reception of the MBMS bearer to a location outside the MBMS service coverage. Multimedia Broadcast Multicast Service broadcast service multicast service User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_2862,q3,"Figure 6.28.2.6-1 shows the procedure of mode switch with delivery method change from ""shared"" to ""individual"" triggered by UE.","Figure 6.28.2.6-1 shows the procedure of mode switch with delivery method change from ""shared"" to ""individual"" triggered by UE. User Equipment mobile terminal device",1.0,0.5,-0.5,False
q2_3609,q2,What is the format of the PDCP Data PDU with a 12-bit PDCP SN?,What is the format of the PDCP Data PDU with a 12-bit PDCP SN? Protocol Data Unit PDU session data unit,1.0,0.5,-0.5,False
q2_3571,q2,What is the remote UE RRC resume procedure?,What is the remote UE RRC resume procedure? Radio Resource Control connection setup connection release User Equipment mobile terminal device,1.0,0.5,-0.5,False
q2_489,q2,What is the process of NSWO access authentication in 5GC via HSS?,What is the process of NSWO access authentication in 5GC via HSS? 5G Core AMF SMF Home Subscriber Server subscriber database EPC,1.0,0.5,-0.5,False
q2_487,q2,What is the process for NSWO access authentication using credentials retrieved from UDM/ARPF?,What is the process for NSWO access authentication using credentials retrieved from UDM/ARPF? Unified Data Management subscriber data 5G core,1.0,0.5,-0.5,False
q2_126,q2,What is the procedure for handling the SUCI parameter in the UDM?,What is the procedure for handling the SUCI parameter in the UDM? Unified Data Management subscriber data 5G core,1.0,0.5,-0.5,False
q2_22,q2,What is the process for releasing an established signalling connection over Iupc and Iuh connections from an HNB?,What is the process for releasing an established signalling connection over Iupc and Iuh connections from an HNB? Home NodeB femtocell home base station,1.0,0.5,-0.5,False
q2_2717,q2,What is the process for sending a MBMS bearer announcement over an MBMS bearer used for application control?,What is the process for sending a MBMS bearer announcement over an MBMS bearer used for application control? Multimedia Broadcast Multicast Service broadcast service multicast service,1.0,0.5,-0.5,False
q1_3733,q1,the NS actural duration from NWDAF,the NS actural duration from NWDAF Network Data Analytics Function analytics 5G core,1.0,0.5,-0.5,False
q2_304,q2,What is the BEST key hierarchy for EPS networks and legacy UEs?,What is the BEST key hierarchy for EPS networks and legacy UEs? User Equipment mobile terminal device Evolved Packet System LTE system EPC,1.0,0.5,-0.5,False
q2_300,q2,What is the architecture of the extended user plane protection service where P-GW terminates the PDN?,What is the architecture of the extended user plane protection service where P-GW terminates the PDN? Packet Data Network PDN connection packet data,1.0,0.5,-0.5,False
q1_1452,q1,"AMD PDU with 10 bit SN (length of LI field is 11 bits) (Even number of LIs, i.e. K = 2,","AMD PDU with 10 bit SN (length of LI field is 11 bits) (Even number of LIs, i.e. K = 2, Protocol Data Unit PDU session data unit",1.0,0.5,-0.5,False
q1_1450,q1,"AMD PDU with 10 bit SN (length of LI field is 11 bits) (Odd number of LIs, i.e. K = 1, 3,","AMD PDU with 10 bit SN (length of LI field is 11 bits) (Odd number of LIs, i.e. K = 1, 3, Protocol Data Unit PDU session data unit",1.0,0.5,-0.5,False
q1_1440,q1,An example policy and charging control (PCC) architecture to deliver QoS for DASH,An example policy and charging control (PCC) architecture to deliver QoS for DASH Quality of Service priority bearer,1.0,0.5,-0.5,False
q1_1424,q1,"Model for UE test loop mode E on UE side ProSe Direct, or, V2X when UE is in in-","Model for UE test loop mode E on UE side ProSe Direct, or, V2X when UE is in in- User Equipment mobile terminal device Vehicle to Everything vehicle communication sidelink Proximity Services device to device direct communication",1.0,0.5,-0.5,False
q1_1421,q1,Model for UE test loop mode D on UE side,Model for UE test loop mode D on UE side User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_2591,q3,Figure 4.2.2-1: Logical 5GS and EPS architecture for UAV,Figure 4.2.2-1: Logical 5GS and EPS architecture for UAV Evolved Packet System LTE system EPC,1.0,0.5,-0.5,False
q1_2033,q1,Roaming with Home-routed architecture for ATSSS support (UE registered to the,Roaming with Home-routed architecture for ATSSS support (UE registered to the User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_1996,q1,Non-roaming architecture for UE behind 5G-RG using trusted N3GPP access,Non-roaming architecture for UE behind 5G-RG using trusted N3GPP access User Equipment mobile terminal device,1.0,0.5,-0.5,False
q1_304,q1,BEST Key Hierarchy for EPS networks and legacy UEs,BEST Key Hierarchy for EPS networks and legacy UEs User Equipment mobile terminal device Evolved Packet System LTE system EPC,1.0,0.5,-0.5,False
q3_3193,q3,This clause defines interactions between the CP and UP function during the following procedures related to the deactivation of a PDN connection:,This clause defines interactions between the CP and UP function during the following procedures related to the deactivation of a PDN connection: Packet Data Network PDN connection packet data,1.0,0.5,-0.5,False
q1_1110,q1,Requesting a UE's NSSAI,Requesting a UE's NSSAI User Equipment mobile terminal device,1.0,0.5,-0.5,False
q2_14,q2,What is the soft handover process from RNC to open or hybrid access HNB via HNB-GW?,What is the soft handover process from RNC to open or hybrid access HNB via HNB-GW? Home NodeB femtocell home base station,1.0,0.5,-0.5,False
q3_1453,q3,AMD PDU consists of a Data field and an AMD PDU header.,AMD PDU consists of a Data field and an AMD PDU header. Protocol Data Unit PDU session data unit,1.0,0.5,-0.5,False
q1_776,q1,Functional structure for Type 1: 5G STandalone AR (STAR) UE,Functional structure for Type 1: 5G STandalone AR (STAR) UE User Equipment mobile terminal device,1.0,0.5,-0.5,False
q2_755,q2,What is the RAN signalling process for uplink network assistance?,What is the RAN signalling process for uplink network assistance? Radio Access Network radio access base station,1.0,0.5,-0.5,False
q2_2744,q2,What is the process for IMS origination via CS access for non-ICS UE?,What is the process for IMS origination via CS access for non-ICS UE? IP Multimedia Subsystem SIP multimedia service User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_1362,q3,"In case of DC, the UE is configured with two MAC entities: one MAC entity for MeNB and one MAC entity for SeNB.","In case of DC, the UE is configured with two MAC entities: one MAC entity for MeNB and one MAC entity for SeNB. User Equipment mobile terminal device",1.0,0.5,-0.5,False
q3_1346,q3,E-UTRA defines two MAC entities; one in the UE and one in the E-UTRAN.,E-UTRA defines two MAC entities; one in the UE and one in the E-UTRAN. Evolved Universal Terrestrial Radio Access Network LTE radio access network eNB User Equipment mobile terminal device,1.0,0.5,-0.5,False
q3_1256,q3,"As description in 3GPP TS 38.300 [4], an NG-RAN node is either a gNB or an ng-eNB which are interconnected with each other by means of the Xn interface and connected with 5GC by means of the NG interface, more specifically to the AMF by means of the NG-C interface and to the UPF by means of the NG-U interface.","As description in 3GPP TS 38.300 [4], an NG-RAN node is either a gNB or an ng-eNB which are interconnected with each other by means of the Xn interface and connected with 5GC by means of the NG interface, more specifically to the AMF by means of the NG-C interface and to the UPF by means of the NG-U interface. Access and Mobility Management Function 5G core registration Next Generation Radio Access Network 5G radio access network gNB 5G Core User Plane Function next generation NodeB",1.0,0.5,-0.5,False
q3_788,q3,"Figure 6.2.3.1-1 provides a basic extension of 5G Media Streaming for immersive media downlink using a STAR UE, when all essential AR/MR functions in a UE are available for typical media processing use cases.","Figure 6.2.3.1-1 provides a basic extension of 5G Media Streaming for immersive media downlink using a STAR UE, when all essential AR/MR functions in a UE are available for typical media processing use cases. User Equipment mobile terminal device",1.0,0.5,-0.5,False
q2_1263,q2,What is the LTE coverage hole scenario with UTRAN/GERAN underlay?,What is the LTE coverage hole scenario with UTRAN/GERAN underlay? Universal Terrestrial Radio Access Network 3G radio access network NodeB,1.0,0.5,-0.5,False
q2_1242,q2,What is the transport view of the SMF NRM interface?,What is the transport view of the SMF NRM interface? Session Management Function PDU session session management,1.0,0.5,-0.5,False
q2_1213,q2,What is the process for Containment/Naming and Association in EPC NRM from Node 4?,What is the process for Containment/Naming and Association in EPC NRM from Node 4? Evolved Packet Core LTE core network MME,1.0,0.5,-0.5,False
q2_865,q2,What is the collaboration A0 diagram showing MBSF integrated within the 5GMSd AF?,What is the collaboration A0 diagram showing MBSF integrated within the 5GMSd AF? Application Function policy authorization application server,1.0,0.5,-0.5,False
