duplicate_group_id,row_ids,group_size,assigned_split,leakage_detected,image_paths_exist,notes
singleton_3189,[3189],1,Val,False,True,All paths resolved
singleton_2768,[2768],1,Train,False,True,All paths resolved
singleton_1114,[1114],1,Train,False,True,All paths resolved
singleton_2443,[2443],1,Train,False,True,All paths resolved
singleton_437,[437],1,Train,False,True,All paths resolved
singleton_2267,[2267],1,Val,False,True,All paths resolved
singleton_3238,[3238],1,Train,False,True,All paths resolved
singleton_2136,[2136],1,Val,False,True,All paths resolved
singleton_335,[335],1,Train,False,True,All paths resolved
singleton_338,[338],1,Train,False,True,All paths resolved
singleton_2116,[2116],1,Train,False,True,All paths resolved
singleton_1059,[1059],1,Test,False,True,All paths resolved
singleton_1494,[1494],1,Val,False,True,All paths resolved
singleton_2151,[2151],1,Train,False,True,All paths resolved
singleton_752,[752],1,Train,False,True,All paths resolved
singleton_2494,[2494],1,Train,False,True,All paths resolved
singleton_3395,[3395],1,Val,False,True,All paths resolved
singleton_742,[742],1,Train,False,True,All paths resolved
singleton_2584,[2584],1,Train,False,True,All paths resolved
singleton_526,[526],1,Train,False,True,All paths resolved
singleton_3360,[3360],1,Train,False,True,All paths resolved
singleton_747,[747],1,Train,False,True,All paths resolved
dup_group_61,"[1725, 2625]",2,Test,False,True,All paths resolved
singleton_2801,[2801],1,Train,False,True,All paths resolved
dup_group_136,"[1816, 3157]",2,Train,False,True,All paths resolved
singleton_1159,[1159],1,Train,False,True,All paths resolved
singleton_2802,[2802],1,Train,False,True,All paths resolved
dup_group_273,"[3020, 3069]",2,Train,False,True,All paths resolved
singleton_3416,[3416],1,Test,False,True,All paths resolved
singleton_1979,[1979],1,Train,False,True,All paths resolved
singleton_298,[298],1,Test,False,True,All paths resolved
singleton_2029,[2029],1,Val,False,True,All paths resolved
singleton_1419,[1419],1,Train,False,True,All paths resolved
singleton_3606,[3606],1,Train,False,True,All paths resolved
singleton_544,[544],1,Train,False,True,All paths resolved
singleton_802,[802],1,Val,False,True,All paths resolved
dup_group_154,"[2382, 2972]",2,Train,False,True,All paths resolved
singleton_2750,[2750],1,Train,False,True,All paths resolved
singleton_172,[172],1,Val,False,True,All paths resolved
singleton_1353,[1353],1,Train,False,True,All paths resolved
dup_group_243,"[2947, 3269]",2,Train,False,True,All paths resolved
singleton_3480,[3480],1,Test,False,True,All paths resolved
singleton_1289,[1289],1,Train,False,True,All paths resolved
singleton_1910,[1910],1,Val,False,True,All paths resolved
singleton_1447,[1447],1,Val,False,True,All paths resolved
singleton_520,[520],1,Train,False,True,All paths resolved
singleton_1684,[1684],1,Val,False,True,All paths resolved
singleton_2236,[2236],1,Train,False,True,All paths resolved
singleton_2717,[2717],1,Train,False,True,All paths resolved
singleton_3758,[3758],1,Train,False,True,All paths resolved
singleton_1944,[1944],1,Val,False,True,All paths resolved
dup_group_111,"[1783, 3126]",2,Train,False,True,All paths resolved
singleton_1434,[1434],1,Train,False,True,All paths resolved
singleton_1962,[1962],1,Test,False,True,All paths resolved
singleton_1095,[1095],1,Train,False,True,All paths resolved
singleton_3696,[3696],1,Train,False,True,All paths resolved
singleton_261,[261],1,Train,False,True,All paths resolved
singleton_1102,[1102],1,Train,False,True,All paths resolved
singleton_309,[309],1,Train,False,True,All paths resolved
singleton_956,[956],1,Test,False,True,All paths resolved
singleton_1894,[1894],1,Test,False,True,All paths resolved
singleton_2604,[2604],1,Train,False,True,All paths resolved
singleton_681,[681],1,Test,False,True,All paths resolved
dup_group_60,"[1724, 2624]",2,Train,False,True,All paths resolved
singleton_123,[123],1,Train,False,True,All paths resolved
singleton_275,[275],1,Train,False,True,All paths resolved
singleton_170,[170],1,Test,False,True,All paths resolved
singleton_570,[570],1,Val,False,True,All paths resolved
singleton_647,[647],1,Train,False,True,All paths resolved
singleton_1607,[1607],1,Train,False,True,All paths resolved
singleton_2038,[2038],1,Train,False,True,All paths resolved
singleton_3532,[3532],1,Train,False,True,All paths resolved
singleton_3471,[3471],1,Test,False,True,All paths resolved
singleton_433,[433],1,Train,False,True,All paths resolved
singleton_198,[198],1,Train,False,True,All paths resolved
singleton_2485,[2485],1,Val,False,True,All paths resolved
singleton_2567,[2567],1,Train,False,True,All paths resolved
singleton_706,[706],1,Train,False,True,All paths resolved
singleton_2438,[2438],1,Train,False,True,All paths resolved
singleton_1245,[1245],1,Train,False,True,All paths resolved
singleton_3362,[3362],1,Test,False,True,All paths resolved
singleton_1390,[1390],1,Train,False,True,All paths resolved
singleton_3289,[3289],1,Val,False,True,All paths resolved
singleton_2288,[2288],1,Train,False,True,All paths resolved
singleton_1895,[1895],1,Train,False,True,All paths resolved
singleton_2605,[2605],1,Train,False,True,All paths resolved
singleton_3444,[3444],1,Train,False,True,All paths resolved
dup_group_11,"[381, 2523]",2,Test,False,True,All paths resolved
singleton_1368,[1368],1,Train,False,True,All paths resolved
singleton_2588,[2588],1,Train,False,True,All paths resolved
singleton_1250,[1250],1,Test,False,True,All paths resolved
singleton_1024,[1024],1,Train,False,True,All paths resolved
singleton_2760,[2760],1,Train,False,True,All paths resolved
singleton_3650,[3650],1,Train,False,True,All paths resolved
singleton_2698,[2698],1,Val,False,True,All paths resolved
singleton_2881,[2881],1,Train,False,True,All paths resolved
singleton_3626,[3626],1,Train,False,True,All paths resolved
singleton_2343,[2343],1,Test,False,True,All paths resolved
singleton_980,[980],1,Train,False,True,All paths resolved
singleton_1035,[1035],1,Train,False,True,All paths resolved
dup_group_102,"[1771, 3116]",2,Train,False,True,All paths resolved
singleton_3453,[3453],1,Test,False,True,All paths resolved
singleton_2744,[2744],1,Train,False,True,All paths resolved
singleton_2796,[2796],1,Train,False,True,All paths resolved
singleton_3475,[3475],1,Val,False,True,All paths resolved
singleton_2564,[2564],1,Train,False,True,All paths resolved
singleton_614,[614],1,Train,False,True,All paths resolved
singleton_643,[643],1,Train,False,True,All paths resolved
singleton_1178,[1178],1,Test,False,True,All paths resolved
singleton_1107,[1107],1,Train,False,True,All paths resolved
singleton_146,[146],1,Train,False,True,All paths resolved
singleton_1685,[1685],1,Train,False,True,All paths resolved
singleton_3280,[3280],1,Train,False,True,All paths resolved
singleton_2203,[2203],1,Test,False,True,All paths resolved
singleton_2928,[2928],1,Test,False,True,All paths resolved
singleton_533,[533],1,Train,False,True,All paths resolved
singleton_236,[236],1,Train,False,True,All paths resolved
singleton_1616,[1616],1,Test,False,True,All paths resolved
dup_group_129,"[1806, 3145]",2,Train,False,True,All paths resolved
singleton_3285,[3285],1,Train,False,True,All paths resolved
singleton_175,[175],1,Train,False,True,All paths resolved
singleton_3443,[3443],1,Train,False,True,All paths resolved
singleton_2594,[2594],1,Train,False,True,All paths resolved
singleton_1204,[1204],1,Train,False,True,All paths resolved
singleton_2965,[2965],1,Train,False,True,All paths resolved
singleton_325,[325],1,Train,False,True,All paths resolved
singleton_1837,[1837],1,Train,False,True,All paths resolved
singleton_1937,[1937],1,Train,False,True,All paths resolved
singleton_1948,[1948],1,Train,False,True,All paths resolved
singleton_1238,[1238],1,Test,False,True,All paths resolved
singleton_1776,[1776],1,Train,False,True,All paths resolved
singleton_2477,[2477],1,Test,False,True,All paths resolved
singleton_925,[925],1,Train,False,True,All paths resolved
singleton_1016,[1016],1,Test,False,True,All paths resolved
singleton_1009,[1009],1,Train,False,True,All paths resolved
singleton_2227,[2227],1,Test,False,True,All paths resolved
singleton_1442,[1442],1,Train,False,True,All paths resolved
singleton_543,[543],1,Test,False,True,All paths resolved
singleton_965,[965],1,Val,False,True,All paths resolved
singleton_998,[998],1,Test,False,True,All paths resolved
singleton_1482,[1482],1,Train,False,True,All paths resolved
singleton_1369,[1369],1,Test,False,True,All paths resolved
singleton_2042,[2042],1,Test,False,True,All paths resolved
singleton_2067,[2067],1,Train,False,True,All paths resolved
singleton_3209,[3209],1,Train,False,True,All paths resolved
singleton_3372,[3372],1,Train,False,True,All paths resolved
singleton_3765,[3765],1,Train,False,True,All paths resolved
singleton_2144,[2144],1,Test,False,True,All paths resolved
singleton_145,[145],1,Test,False,True,All paths resolved
singleton_183,[183],1,Train,False,True,All paths resolved
singleton_1758,[1758],1,Train,False,True,All paths resolved
singleton_1660,[1660],1,Test,False,True,All paths resolved
singleton_399,[399],1,Train,False,True,All paths resolved
singleton_899,[899],1,Test,False,True,All paths resolved
singleton_3494,[3494],1,Train,False,True,All paths resolved
singleton_2527,[2527],1,Train,False,True,All paths resolved
singleton_512,[512],1,Train,False,True,All paths resolved
singleton_1766,[1766],1,Test,False,True,All paths resolved
singleton_1932,[1932],1,Train,False,True,All paths resolved
dup_group_263,"[3009, 3059]",2,Train,False,True,All paths resolved
singleton_3712,[3712],1,Test,False,True,All paths resolved
singleton_2817,[2817],1,Test,False,True,All paths resolved
singleton_443,[443],1,Train,False,True,All paths resolved
singleton_1484,[1484],1,Train,False,True,All paths resolved
singleton_3665,[3665],1,Train,False,True,All paths resolved
singleton_445,[445],1,Train,False,True,All paths resolved
singleton_1370,[1370],1,Test,False,True,All paths resolved
singleton_3022,[3022],1,Train,False,True,All paths resolved
singleton_76,[76],1,Train,False,True,All paths resolved
singleton_3107,[3107],1,Train,False,True,All paths resolved
singleton_385,[385],1,Train,False,True,All paths resolved
singleton_1545,[1545],1,Test,False,True,All paths resolved
singleton_571,[571],1,Train,False,True,All paths resolved
singleton_3078,[3078],1,Train,False,True,All paths resolved
singleton_1546,[1546],1,Train,False,True,All paths resolved
dup_group_68,"[1733, 2633]",2,Val,False,True,All paths resolved
singleton_2302,[2302],1,Test,False,True,All paths resolved
singleton_2296,[2296],1,Train,False,True,All paths resolved
singleton_1352,[1352],1,Train,False,True,All paths resolved
singleton_2844,[2844],1,Val,False,True,All paths resolved
singleton_3641,[3641],1,Train,False,True,All paths resolved
singleton_1869,[1869],1,Train,False,True,All paths resolved
singleton_1429,[1429],1,Train,False,True,All paths resolved
singleton_2037,[2037],1,Test,False,True,All paths resolved
singleton_56,[56],1,Train,False,True,All paths resolved
singleton_2218,[2218],1,Train,False,True,All paths resolved
singleton_2207,[2207],1,Train,False,True,All paths resolved
singleton_1146,[1146],1,Train,False,True,All paths resolved
singleton_2370,[2370],1,Train,False,True,All paths resolved
singleton_422,[422],1,Train,False,True,All paths resolved
singleton_1155,[1155],1,Test,False,True,All paths resolved
singleton_3661,[3661],1,Test,False,True,All paths resolved
dup_group_269,"[3016, 3065]",2,Test,False,True,All paths resolved
singleton_2874,[2874],1,Train,False,True,All paths resolved
singleton_1529,[1529],1,Train,False,True,All paths resolved
singleton_1897,[1897],1,Train,False,True,All paths resolved
dup_group_44,"[1552, 1559]",2,Train,False,True,All paths resolved
singleton_384,[384],1,Test,False,True,All paths resolved
singleton_2678,[2678],1,Train,False,True,All paths resolved
singleton_72,[72],1,Train,False,True,All paths resolved
singleton_754,[754],1,Test,False,True,All paths resolved
singleton_669,[669],1,Train,False,True,All paths resolved
singleton_3587,[3587],1,Train,False,True,All paths resolved
singleton_1495,[1495],1,Train,False,True,All paths resolved
dup_group_188,"[2421, 3336]",2,Train,False,True,All paths resolved
singleton_1813,[1813],1,Train,False,True,All paths resolved
singleton_1706,[1706],1,Train,False,True,All paths resolved
singleton_151,[151],1,Train,False,True,All paths resolved
singleton_3530,[3530],1,Test,False,True,All paths resolved
singleton_964,[964],1,Train,False,True,All paths resolved
singleton_2775,[2775],1,Train,False,True,All paths resolved
singleton_1438,[1438],1,Train,False,True,All paths resolved
singleton_982,[982],1,Train,False,True,All paths resolved
dup_group_94,"[1762, 2660]",2,Train,False,True,All paths resolved
singleton_1533,[1533],1,Train,False,True,All paths resolved
singleton_2882,[2882],1,Train,False,True,All paths resolved
singleton_2720,[2720],1,Train,False,True,All paths resolved
singleton_393,[393],1,Train,False,True,All paths resolved
singleton_750,[750],1,Train,False,True,All paths resolved
singleton_3703,[3703],1,Test,False,True,All paths resolved
singleton_1504,[1504],1,Train,False,True,All paths resolved
singleton_477,[477],1,Train,False,True,All paths resolved
singleton_749,[749],1,Train,False,True,All paths resolved
singleton_3596,[3596],1,Test,False,True,All paths resolved
singleton_773,[773],1,Train,False,True,All paths resolved
singleton_2495,[2495],1,Train,False,True,All paths resolved
singleton_578,[578],1,Train,False,True,All paths resolved
singleton_1571,[1571],1,Train,False,True,All paths resolved
singleton_2209,[2209],1,Train,False,True,All paths resolved
singleton_1373,[1373],1,Val,False,True,All paths resolved
dup_group_81,"[1747, 2647]",2,Train,False,True,All paths resolved
singleton_1005,[1005],1,Test,False,True,All paths resolved
singleton_2797,[2797],1,Val,False,True,All paths resolved
singleton_3429,[3429],1,Train,False,True,All paths resolved
singleton_753,[753],1,Train,False,True,All paths resolved
singleton_2783,[2783],1,Test,False,True,All paths resolved
dup_group_13,"[421, 425, 444]",3,Train,False,True,All paths resolved
singleton_1209,[1209],1,Train,False,True,All paths resolved
singleton_2833,[2833],1,Train,False,True,All paths resolved
singleton_560,[560],1,Train,False,True,All paths resolved
singleton_3433,[3433],1,Train,False,True,All paths resolved
singleton_282,[282],1,Test,False,True,All paths resolved
dup_group_215,"[2552, 3109, 3302]",3,Test,False,True,All paths resolved
singleton_1900,[1900],1,Train,False,True,All paths resolved
singleton_3744,[3744],1,Train,False,True,All paths resolved
singleton_2008,[2008],1,Val,False,True,All paths resolved
singleton_912,[912],1,Train,False,True,All paths resolved
singleton_75,[75],1,Train,False,True,All paths resolved
singleton_2665,[2665],1,Test,False,True,All paths resolved
singleton_3421,[3421],1,Test,False,True,All paths resolved
singleton_1898,[1898],1,Train,False,True,All paths resolved
singleton_537,[537],1,Val,False,True,All paths resolved
singleton_1844,[1844],1,Train,False,True,All paths resolved
singleton_1402,[1402],1,Test,False,True,All paths resolved
singleton_70,[70],1,Train,False,True,All paths resolved
singleton_382,[382],1,Train,False,True,All paths resolved
singleton_800,[800],1,Test,False,True,All paths resolved
singleton_1020,[1020],1,Train,False,True,All paths resolved
singleton_279,[279],1,Train,False,True,All paths resolved
singleton_254,[254],1,Test,False,True,All paths resolved
singleton_2149,[2149],1,Train,False,True,All paths resolved
singleton_3274,[3274],1,Train,False,True,All paths resolved
singleton_505,[505],1,Train,False,True,All paths resolved
singleton_604,[604],1,Train,False,True,All paths resolved
singleton_414,[414],1,Train,False,True,All paths resolved
singleton_1400,[1400],1,Train,False,True,All paths resolved
singleton_1315,[1315],1,Val,False,True,All paths resolved
dup_group_140,"[1820, 3161]",2,Test,False,True,All paths resolved
singleton_1003,[1003],1,Train,False,True,All paths resolved
singleton_1145,[1145],1,Test,False,True,All paths resolved
singleton_2275,[2275],1,Train,False,True,All paths resolved
singleton_1189,[1189],1,Train,False,True,All paths resolved
singleton_3583,[3583],1,Test,False,True,All paths resolved
singleton_263,[263],1,Train,False,True,All paths resolved
singleton_1251,[1251],1,Train,False,True,All paths resolved
singleton_818,[818],1,Train,False,True,All paths resolved
singleton_911,[911],1,Train,False,True,All paths resolved
dup_group_245,"[2951, 3271]",2,Test,False,True,All paths resolved
singleton_817,[817],1,Val,False,True,All paths resolved
singleton_740,[740],1,Train,False,True,All paths resolved
singleton_3509,[3509],1,Train,False,True,All paths resolved
dup_group_175,"[2408, 3323]",2,Train,False,True,All paths resolved
singleton_3718,[3718],1,Train,False,True,All paths resolved
dup_group_116,"[1790, 3131]",2,Train,False,True,All paths resolved
singleton_1428,[1428],1,Train,False,True,All paths resolved
singleton_2480,[2480],1,Train,False,True,All paths resolved
singleton_153,[153],1,Train,False,True,All paths resolved
singleton_1553,[1553],1,Train,False,True,All paths resolved
singleton_2682,[2682],1,Train,False,True,All paths resolved
singleton_2985,[2985],1,Train,False,True,All paths resolved
dup_group_227,"[2906, 3242]",2,Train,False,True,All paths resolved
singleton_721,[721],1,Train,False,True,All paths resolved
singleton_2369,[2369],1,Test,False,True,All paths resolved
singleton_3519,[3519],1,Val,False,True,All paths resolved
singleton_3671,[3671],1,Train,False,True,All paths resolved
singleton_1213,[1213],1,Val,False,True,All paths resolved
singleton_237,[237],1,Test,False,True,All paths resolved
singleton_2674,[2674],1,Train,False,True,All paths resolved
singleton_3622,[3622],1,Train,False,True,All paths resolved
dup_group_124,"[1798, 3139]",2,Test,False,True,All paths resolved
dup_group_185,"[2418, 3333]",2,Test,False,True,All paths resolved
singleton_2587,[2587],1,Train,False,True,All paths resolved
singleton_609,[609],1,Train,False,True,All paths resolved
singleton_1485,[1485],1,Train,False,True,All paths resolved
singleton_2525,[2525],1,Train,False,True,All paths resolved
singleton_1023,[1023],1,Test,False,True,All paths resolved
singleton_2903,[2903],1,Train,False,True,All paths resolved
dup_group_144,"[1825, 3165]",2,Val,False,True,All paths resolved
singleton_2263,[2263],1,Train,False,True,All paths resolved
singleton_1341,[1341],1,Test,False,True,All paths resolved
singleton_1814,[1814],1,Val,False,True,All paths resolved
singleton_1385,[1385],1,Train,False,True,All paths resolved
singleton_402,[402],1,Train,False,True,All paths resolved
singleton_2285,[2285],1,Train,False,True,All paths resolved
singleton_3538,[3538],1,Val,False,True,All paths resolved
singleton_3676,[3676],1,Test,False,True,All paths resolved
singleton_396,[396],1,Train,False,True,All paths resolved
singleton_195,[195],1,Train,False,True,All paths resolved
singleton_1800,[1800],1,Train,False,True,All paths resolved
singleton_379,[379],1,Train,False,True,All paths resolved
singleton_1201,[1201],1,Train,False,True,All paths resolved
singleton_3636,[3636],1,Test,False,True,All paths resolved
singleton_1577,[1577],1,Train,False,True,All paths resolved
singleton_2502,[2502],1,Train,False,True,All paths resolved
singleton_1455,[1455],1,Train,False,True,All paths resolved
singleton_3176,[3176],1,Val,False,True,All paths resolved
singleton_3579,[3579],1,Train,False,True,All paths resolved
singleton_3284,[3284],1,Train,False,True,All paths resolved
singleton_3588,[3588],1,Train,False,True,All paths resolved
singleton_3714,[3714],1,Train,False,True,All paths resolved
dup_group_34,"[1165, 1182]",2,Train,False,True,All paths resolved
singleton_1217,[1217],1,Train,False,True,All paths resolved
dup_group_267,"[3014, 3063]",2,Test,False,True,All paths resolved
singleton_734,[734],1,Train,False,True,All paths resolved
singleton_1318,[1318],1,Train,False,True,All paths resolved
dup_group_218,"[2580, 3026]",2,Val,False,True,All paths resolved
singleton_1131,[1131],1,Train,False,True,All paths resolved
singleton_1662,[1662],1,Train,False,True,All paths resolved
singleton_2440,[2440],1,Train,False,True,All paths resolved
singleton_116,[116],1,Train,False,True,All paths resolved
singleton_628,[628],1,Train,False,True,All paths resolved
singleton_161,[161],1,Train,False,True,All paths resolved
singleton_2100,[2100],1,Test,False,True,All paths resolved
singleton_895,[895],1,Train,False,True,All paths resolved
singleton_769,[769],1,Test,False,True,All paths resolved
singleton_549,[549],1,Train,False,True,All paths resolved
singleton_827,[827],1,Train,False,True,All paths resolved
singleton_1517,[1517],1,Train,False,True,All paths resolved
singleton_2137,[2137],1,Train,False,True,All paths resolved
singleton_3401,[3401],1,Train,False,True,All paths resolved
singleton_3424,[3424],1,Train,False,True,All paths resolved
singleton_1235,[1235],1,Train,False,True,All paths resolved
singleton_536,[536],1,Train,False,True,All paths resolved
singleton_3602,[3602],1,Train,False,True,All paths resolved
singleton_284,[284],1,Test,False,True,All paths resolved
singleton_637,[637],1,Train,False,True,All paths resolved
singleton_642,[642],1,Train,False,True,All paths resolved
singleton_2184,[2184],1,Test,False,True,All paths resolved
singleton_154,[154],1,Train,False,True,All paths resolved
singleton_3353,[3353],1,Train,False,True,All paths resolved
singleton_1340,[1340],1,Train,False,True,All paths resolved
singleton_3441,[3441],1,Train,False,True,All paths resolved
singleton_1133,[1133],1,Train,False,True,All paths resolved
singleton_2211,[2211],1,Train,False,True,All paths resolved
singleton_67,[67],1,Val,False,True,All paths resolved
singleton_719,[719],1,Train,False,True,All paths resolved
singleton_1978,[1978],1,Train,False,True,All paths resolved
singleton_2208,[2208],1,Train,False,True,All paths resolved
singleton_1989,[1989],1,Train,False,True,All paths resolved
singleton_2509,[2509],1,Train,False,True,All paths resolved
singleton_340,[340],1,Train,False,True,All paths resolved
singleton_165,[165],1,Test,False,True,All paths resolved
dup_group_130,"[1807, 3146]",2,Train,False,True,All paths resolved
dup_group_7,"[299, 303]",2,Test,False,True,All paths resolved
singleton_2729,[2729],1,Val,False,True,All paths resolved
singleton_290,[290],1,Train,False,True,All paths resolved
singleton_2757,[2757],1,Train,False,True,All paths resolved
singleton_3231,[3231],1,Train,False,True,All paths resolved
singleton_2505,[2505],1,Train,False,True,All paths resolved
singleton_978,[978],1,Train,False,True,All paths resolved
singleton_1308,[1308],1,Train,False,True,All paths resolved
singleton_2015,[2015],1,Test,False,True,All paths resolved
singleton_2799,[2799],1,Train,False,True,All paths resolved
singleton_1940,[1940],1,Train,False,True,All paths resolved
singleton_2569,[2569],1,Train,False,True,All paths resolved
singleton_274,[274],1,Test,False,True,All paths resolved
singleton_3226,[3226],1,Train,False,True,All paths resolved
singleton_2478,[2478],1,Test,False,True,All paths resolved
singleton_1192,[1192],1,Train,False,True,All paths resolved
dup_group_156,"[2389, 3304]",2,Train,False,True,All paths resolved
singleton_1599,[1599],1,Train,False,True,All paths resolved
singleton_1859,[1859],1,Train,False,True,All paths resolved
singleton_2439,[2439],1,Train,False,True,All paths resolved
singleton_1074,[1074],1,Train,False,True,All paths resolved
singleton_231,[231],1,Train,False,True,All paths resolved
singleton_1465,[1465],1,Test,False,True,All paths resolved
singleton_2201,[2201],1,Train,False,True,All paths resolved
singleton_3036,[3036],1,Train,False,True,All paths resolved
singleton_959,[959],1,Train,False,True,All paths resolved
singleton_2711,[2711],1,Train,False,True,All paths resolved
singleton_1934,[1934],1,Train,False,True,All paths resolved
dup_group_118,"[1792, 3133]",2,Test,False,True,All paths resolved
singleton_2828,[2828],1,Train,False,True,All paths resolved
singleton_1002,[1002],1,Train,False,True,All paths resolved
singleton_3488,[3488],1,Train,False,True,All paths resolved
singleton_2792,[2792],1,Train,False,True,All paths resolved
singleton_530,[530],1,Train,False,True,All paths resolved
singleton_1054,[1054],1,Train,False,True,All paths resolved
singleton_137,[137],1,Train,False,True,All paths resolved
singleton_1975,[1975],1,Train,False,True,All paths resolved
singleton_3502,[3502],1,Train,False,True,All paths resolved
singleton_99,[99],1,Train,False,True,All paths resolved
singleton_1540,[1540],1,Train,False,True,All paths resolved
singleton_2778,[2778],1,Train,False,True,All paths resolved
singleton_1314,[1314],1,Train,False,True,All paths resolved
singleton_1396,[1396],1,Train,False,True,All paths resolved
singleton_1958,[1958],1,Train,False,True,All paths resolved
singleton_3211,[3211],1,Test,False,True,All paths resolved
singleton_755,[755],1,Train,False,True,All paths resolved
singleton_795,[795],1,Train,False,True,All paths resolved
singleton_3355,[3355],1,Val,False,True,All paths resolved
singleton_466,[466],1,Train,False,True,All paths resolved
singleton_1908,[1908],1,Val,False,True,All paths resolved
singleton_2967,[2967],1,Train,False,True,All paths resolved
singleton_623,[623],1,Test,False,True,All paths resolved
singleton_1190,[1190],1,Train,False,True,All paths resolved
singleton_1977,[1977],1,Train,False,True,All paths resolved
singleton_1022,[1022],1,Val,False,True,All paths resolved
singleton_1384,[1384],1,Train,False,True,All paths resolved
dup_group_38,"[1343, 1436]",2,Val,False,True,All paths resolved
singleton_3273,[3273],1,Train,False,True,All paths resolved
singleton_271,[271],1,Train,False,True,All paths resolved
singleton_674,[674],1,Test,False,True,All paths resolved
singleton_2010,[2010],1,Train,False,True,All paths resolved
singleton_400,[400],1,Train,False,True,All paths resolved
singleton_2705,[2705],1,Train,False,True,All paths resolved
singleton_653,[653],1,Train,False,True,All paths resolved
singleton_933,[933],1,Train,False,True,All paths resolved
singleton_1862,[1862],1,Train,False,True,All paths resolved
singleton_1427,[1427],1,Train,False,True,All paths resolved
singleton_3539,[3539],1,Test,False,True,All paths resolved
singleton_821,[821],1,Train,False,True,All paths resolved
singleton_3677,[3677],1,Val,False,True,All paths resolved
singleton_2102,[2102],1,Train,False,True,All paths resolved
singleton_2672,[2672],1,Train,False,True,All paths resolved
singleton_2187,[2187],1,Test,False,True,All paths resolved
singleton_2145,[2145],1,Train,False,True,All paths resolved
singleton_1557,[1557],1,Train,False,True,All paths resolved
singleton_246,[246],1,Train,False,True,All paths resolved
dup_group_211,"[2548, 3030, 3298]",3,Train,False,True,All paths resolved
singleton_3430,[3430],1,Train,False,True,All paths resolved
singleton_1604,[1604],1,Train,False,True,All paths resolved
dup_group_274,"[3021, 3070]",2,Train,False,True,All paths resolved
singleton_2774,[2774],1,Train,False,True,All paths resolved
singleton_1578,[1578],1,Test,False,True,All paths resolved
singleton_155,[155],1,Val,False,True,All paths resolved
singleton_2598,[2598],1,Train,False,True,All paths resolved
singleton_3439,[3439],1,Train,False,True,All paths resolved
singleton_457,[457],1,Train,False,True,All paths resolved
singleton_1060,[1060],1,Train,False,True,All paths resolved
singleton_1202,[1202],1,Test,False,True,All paths resolved
singleton_1330,[1330],1,Test,False,True,All paths resolved
singleton_1929,[1929],1,Train,False,True,All paths resolved
singleton_2082,[2082],1,Train,False,True,All paths resolved
dup_group_172,"[2405, 3320]",2,Train,False,True,All paths resolved
singleton_2685,[2685],1,Train,False,True,All paths resolved
dup_group_236,"[2916, 3252]",2,Train,False,True,All paths resolved
singleton_3239,[3239],1,Test,False,True,All paths resolved
singleton_92,[92],1,Train,False,True,All paths resolved
singleton_2163,[2163],1,Train,False,True,All paths resolved
singleton_563,[563],1,Train,False,True,All paths resolved
dup_group_201,"[2434, 3349]",2,Train,False,True,All paths resolved
singleton_2491,[2491],1,Test,False,True,All paths resolved
singleton_3223,[3223],1,Val,False,True,All paths resolved
singleton_1186,[1186],1,Train,False,True,All paths resolved
singleton_3559,[3559],1,Test,False,True,All paths resolved
singleton_2057,[2057],1,Train,False,True,All paths resolved
singleton_1694,[1694],1,Test,False,True,All paths resolved
singleton_3370,[3370],1,Train,False,True,All paths resolved
singleton_3709,[3709],1,Test,False,True,All paths resolved
singleton_269,[269],1,Train,False,True,All paths resolved
singleton_2235,[2235],1,Train,False,True,All paths resolved
dup_group_184,"[2417, 3332]",2,Train,False,True,All paths resolved
singleton_2157,[2157],1,Train,False,True,All paths resolved
singleton_2901,[2901],1,Train,False,True,All paths resolved
singleton_101,[101],1,Train,False,True,All paths resolved
singleton_2973,[2973],1,Train,False,True,All paths resolved
singleton_3217,[3217],1,Val,False,True,All paths resolved
singleton_3548,[3548],1,Train,False,True,All paths resolved
singleton_1470,[1470],1,Test,False,True,All paths resolved
singleton_235,[235],1,Train,False,True,All paths resolved
singleton_3374,[3374],1,Train,False,True,All paths resolved
singleton_848,[848],1,Test,False,True,All paths resolved
singleton_2517,[2517],1,Train,False,True,All paths resolved
singleton_2242,[2242],1,Val,False,True,All paths resolved
singleton_540,[540],1,Train,False,True,All paths resolved
singleton_2311,[2311],1,Train,False,True,All paths resolved
singleton_3103,[3103],1,Train,False,True,All paths resolved
singleton_1927,[1927],1,Train,False,True,All paths resolved
singleton_2677,[2677],1,Test,False,True,All paths resolved
singleton_2712,[2712],1,Val,False,True,All paths resolved
singleton_646,[646],1,Train,False,True,All paths resolved
singleton_354,[354],1,Train,False,True,All paths resolved
singleton_2185,[2185],1,Train,False,True,All paths resolved
singleton_1443,[1443],1,Train,False,True,All paths resolved
singleton_888,[888],1,Train,False,True,All paths resolved
singleton_1615,[1615],1,Val,False,True,All paths resolved
singleton_967,[967],1,Val,False,True,All paths resolved
singleton_983,[983],1,Train,False,True,All paths resolved
dup_group_100,"[1769, 3114]",2,Train,False,True,All paths resolved
singleton_940,[940],1,Test,False,True,All paths resolved
singleton_1473,[1473],1,Test,False,True,All paths resolved
singleton_2734,[2734],1,Train,False,True,All paths resolved
singleton_3155,[3155],1,Train,False,True,All paths resolved
dup_group_43,"[1548, 1556, 1562]",3,Val,False,True,All paths resolved
dup_group_4,"[180, 1736, 2636]",3,Train,False,True,All paths resolved
singleton_1247,[1247],1,Test,False,True,All paths resolved
