query_set,query_id,query_text,ground_truth_row,ground_truth_caption,source,subclause,category,bm25_rank,bge_rank,m7_rank,clip_rank,ocr_rank,colpali_rank,reranker_rank_if_available,bm25_mrr,bge_mrr,m7_mrr,clip_mrr,ocr_mrr,colpali_mrr,reason_for_selection,thesis_lesson,confidence_of_case,rank_missing_reason
Q3,q3_1843,The following solution corresponds to the key issue #5 describing the Edge Application Server's service APIs publish and discovery using centralized CAPIF as specified in clause 4.5.,1843,Edge Application Server's service APIs publish and discovery in centralized CAPIF,TR 23.758,7.15.1.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1843,The following solution corresponds to the key issue #5 describing the Edge Application Server's service APIs publish and discovery using centralized CAPIF as specified in clause 4.5.,1843,Edge Application Server's service APIs publish and discovery in centralized CAPIF,TR 23.758,7.15.1.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1844,This solution addresses the open issues under Key Issue #9.,1844,Edge Enabler Client and Application Context Relocation,TR 23.758,7.20.1,B. M7 Helps,13,11,6,>100,11,>100,NA,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,M7 strictly improves rank over single baselines,Lexical and semantic signals complement each other.,High,
Q3,q3_1845,This solution addresses open issues detailed in Key Issue #5.,1845,Client Information API,TR 23.758,7.25.1,C. BM25 Beats Dense,1,51,3,>100,2,>100,NA,1.0,0.0,0.3333333333333333,0.0,0.5,0.0,Lexical succeeds where semantic fails,Dense models lose critical acronym/keyword sensitivity.,High,
Q3,q3_1845,This solution addresses open issues detailed in Key Issue #5.,1845,Client Information API,TR 23.758,7.25.1,F. Visual Failure,1,51,3,>100,2,>100,NA,1.0,0.0,0.3333333333333333,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1846,This solution addresses the open issues under Key Issue #9.,1846,Application context relocation,TR 23.758,7.27.1.1,C. BM25 Beats Dense,3,34,7,>100,3,>100,NA,0.3333333333333333,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,Lexical succeeds where semantic fails,Dense models lose critical acronym/keyword sensitivity.,High,
Q3,q3_1846,This solution addresses the open issues under Key Issue #9.,1846,Application context relocation,TR 23.758,7.27.1.1,F. Visual Failure,3,34,7,>100,3,>100,NA,0.3333333333333333,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1847,"Figure 10-1 illustrates the business relationship of the edge computing service provider, the PLMN operator, the application service provider and the application user.",1847,Business relationships involved in edge computing,TR 23.758,10,A. Easy Success,1,1,1,2,1,53,NA,1.0,1.0,1.0,0.5,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1848,The analytics exposure to AFs may be performed via NEF by using analytics subscription to NWDAF.,1848,Procedure for analytics subscribe/unsubscribe by AFs via NEF,TS 23.288,6.1.1.2,A. Easy Success,1,1,1,1,1,>100,NA,1.0,1.0,1.0,1.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1850,The procedure as depicted in Figure 6.1.4.2-1 is used by analytics consumer(s) (e.g.,1850,Network data analytics subscription via DCCF,TS 23.288,6.1.4.2,F. Visual Failure,1,3,2,>100,1,>100,NA,1.0,0.3333333333333333,0.5,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1851,The procedure as depicted in Figure 6.1.4.3-1 is used by an analytics consumer (e.g.,1851,Historical Analytics Exposure via DCCF,TS 23.288,6.1.4.3,F. Visual Failure,2,1,1,>100,2,>100,NA,0.5,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1852,The procedure as depicted in Figure 6.1.4.4-1 is used by analytics consumer(s) (e.g.,1852,Network data analytics subscription via DCCF,TS 23.288,6.1.4.4,F. Visual Failure,3,8,4,>100,3,>100,NA,0.3333333333333333,0.125,0.25,0.0,0.3333333333333333,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1853,The procedure as depicted in Figure 6.1.4.5-1 is used by an analytics consumer (e.g.,1853,Historical Analytics Exposure via Messaging Framework,TS 23.288,6.1.4.5,F. Visual Failure,5,2,3,>100,6,>100,NA,0.2,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1854,"The procedure in Figure 6.2.2.2-1 is used by NWDAF to subscribe/unsubscribe at NFs in order to be notified for data collection on a related event (s), using Event Exposure Services as listed in Table 6.2.2.1-1.",1854,Event Exposure Subscribe/unsubscribe for NFs,TS 23.288,6.2.2.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1854,"The procedure in Figure 6.2.2.2-1 is used by NWDAF to subscribe/unsubscribe at NFs in order to be notified for data collection on a related event (s), using Event Exposure Services as listed in Table 6.2.2.1-1.",1854,Event Exposure Subscribe/unsubscribe for NFs,TS 23.288,6.2.2.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1855,The procedure in Figure 6.2.2.3-1 is used by NWDAF to collect information from AFs via the NEF.,1855,Data Collection from AF via NEF,TS 23.288,6.2.2.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1855,The procedure in Figure 6.2.2.3-1 is used by NWDAF to collect information from AFs via the NEF.,1855,Data Collection from AF via NEF,TS 23.288,6.2.2.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1856,Figure 6.2.5.2-1: Procedure for time coordination across multiple NWDAFs,1856,Procedure for time coordination across multiple NWDAFs,TS 23.288,6.2.5.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1856,Figure 6.2.5.2-1: Procedure for time coordination across multiple NWDAFs,1856,Procedure for time coordination across multiple NWDAFs,TS 23.288,6.2.5.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1857,The procedure in Figure 6.2.6.2-1 is used by NWDAF service consumer to invoke the data management services at NWDAFs in order to retrieve runtime and historical data.,1857,Data Collection from NWDAF via Data Management Service,TS 23.288,6.2.6.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1857,The procedure in Figure 6.2.6.2-1 is used by NWDAF service consumer to invoke the data management services at NWDAFs in order to retrieve runtime and historical data.,1857,Data Collection from NWDAF via Data Management Service,TS 23.288,6.2.6.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1858,The procedure depicted in Figure 6.2.6.3.2-1 is used by a data consumer (e.g.,1858,Data Collection via DCCF,TS 23.288,6.2.6.3.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1858,The procedure depicted in Figure 6.2.6.3.2-1 is used by a data consumer (e.g.,1858,Data Collection via DCCF,TS 23.288,6.2.6.3.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1859,The procedure depicted in figure 6.2.6.3.3-1 is used by data consumers (e.g.,1859,Historical Data Collection via DCCF,TS 23.288,6.2.6.3.3,F. Visual Failure,2,4,2,>100,2,>100,NA,0.5,0.25,0.5,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1861,The procedure depicted in figure 6.2.6.3.5-1 is used by data consumers (e.g.,1861,Historical Data Collection via Messaging Framework,TS 23.288,6.2.6.3.5,F. Visual Failure,8,2,3,>100,9,>100,NA,0.125,0.5,0.3333333333333333,0.0,0.1111111111111111,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1862,Figure 6.2.8.2.3-1: Data Collection Procedure from UE,1862,Data Collection Procedure from UE,TS 23.288,6.2.8.2.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1862,Figure 6.2.8.2.3-1: Data Collection Procedure from UE,1862,Data Collection Procedure from UE,TS 23.288,6.2.8.2.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1863,Figure 6.3.4-1: Network Slice load analytics provided by NWDAF,1863,Network Slice load analytics provided by NWDAF,TS 23.288,6.3.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1863,Figure 6.3.4-1: Network Slice load analytics provided by NWDAF,1863,Network Slice load analytics provided by NWDAF,TS 23.288,6.3.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1864,Figure 6.4.4-1: Procedure for NWDAF providing Service Experience for an Application,1864,Procedure for NWDAF providing Service Experience for an Application,TS 23.288,6.4.4,F. Visual Failure,3,2,2,>100,3,>100,NA,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1865,Figure 6.4.5-1: Procedure for NWDAF providing Service Experience for a UE or a group of UEs in a Network Slice,1865,Procedure for NWDAF providing Service Experience for a UE or a group of UEs in a,TS 23.288,6.4.5,F. Visual Failure,1,2,1,>100,1,>100,NA,1.0,0.5,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1866,Figure 6.4.6-1 depicts procedure for NWDAF providing Service Experience for an application for a UE or a group of UEs.,1866,Procedure for NWDAF providing Service Experience for an application for a UE or a,TS 23.288,6.4.6,A. Easy Success,1,1,1,3,1,>100,NA,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1867,The procedure depicted in Figure 6.5.4-1 allows a consumer NF to request analytics to NWDAF for NF load of various NF instances as defined in 6.5.1.,1867,NF load analytics provided by NWDAF,TS 23.288,6.5.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1867,The procedure depicted in Figure 6.5.4-1 allows a consumer NF to request analytics to NWDAF for NF load of various NF instances as defined in 6.5.1.,1867,NF load analytics provided by NWDAF,TS 23.288,6.5.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1868,Figure 6.6.4-1: Procedure for subscription to network performance analytics,1868,Procedure for subscription to network performance analytics,TS 23.288,6.6.4,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1868,Figure 6.6.4-1: Procedure for subscription to network performance analytics,1868,Procedure for subscription to network performance analytics,TS 23.288,6.6.4,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1869,"The NWDAF can provide UE mobility related analytics, in the form of statistics or predictions or both, directly to another NF.",1869,UE mobility analytics provided to an NF,TS 23.288,6.7.2.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1869,"The NWDAF can provide UE mobility related analytics, in the form of statistics or predictions or both, directly to another NF.",1869,UE mobility analytics provided to an NF,TS 23.288,6.7.2.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1870,"The NWDAF can provide UE communication related analytics, in the form of statistics or predictions or both, to a 5GC NF.",1870,Procedure for UE communication analytics,TS 23.288,6.7.3.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1870,"The NWDAF can provide UE communication related analytics, in the form of statistics or predictions or both, to a 5GC NF.",1870,Procedure for UE communication analytics,TS 23.288,6.7.3.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1871,Figure 6.7.4.4.1-1: NWDAF assisted expected UE behavioural analytics procedure,1871,NWDAF assisted expected UE behavioural analytics procedure,TS 23.288,6.7.4.4.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1871,Figure 6.7.4.4.1-1: NWDAF assisted expected UE behavioural analytics procedure,1871,NWDAF assisted expected UE behavioural analytics procedure,TS 23.288,6.7.4.4.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1872,Figure 6.7.5.4-1: Procedure for NWDAF assisted misused or hijacked UEs identification,1872,Procedure for NWDAF assisted misused or hijacked UEs identification,TS 23.288,6.7.5.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1872,Figure 6.7.5.4-1: Procedure for NWDAF assisted misused or hijacked UEs identification,1872,Procedure for NWDAF assisted misused or hijacked UEs identification,TS 23.288,6.7.5.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1873,The procedure as depicted in Figure 6.8.4.1-1 is used by an NF to retrieve congestion analytics for a specific geographic area.,1873,Procedure for one-time or continuous reporting of analytics for congestion in a,TS 23.288,6.8.4.1,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1873,The procedure as depicted in Figure 6.8.4.1-1 is used by an NF to retrieve congestion analytics for a specific geographic area.,1873,Procedure for one-time or continuous reporting of analytics for congestion in a,TS 23.288,6.8.4.1,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1874,The procedure as depicted in Figure 6.8.4.2-1 is used by an NF to retrieve user data congestion analytics for a specific UE.,1874,Procedure for one-time or continuous reporting of analytics for congestion for a,TS 23.288,6.8.4.2,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1874,The procedure as depicted in Figure 6.8.4.2-1 is used by an NF to retrieve user data congestion analytics for a specific UE.,1874,Procedure for one-time or continuous reporting of analytics for congestion for a,TS 23.288,6.8.4.2,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1875,"The NWDAF can provide Dispersion analytics, in the form of statistics or predictions, to an NF or AF.",1875,UE Dispersion Analytics provided to an NF or AF,TS 23.288,6.10.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1875,"The NWDAF can provide Dispersion analytics, in the form of statistics or predictions, to an NF or AF.",1875,UE Dispersion Analytics provided to an NF or AF,TS 23.288,6.10.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1876,Figure 6.11.4-1: Procedure for WLAN performance analytics,1876,Procedure for WLAN performance analytics,TS 23.288,6.11.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1876,Figure 6.11.4-1: Procedure for WLAN performance analytics,1876,Procedure for WLAN performance analytics,TS 23.288,6.11.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1877,Figure 6.13.4.1-1 shows the analytics procedure.,1877,Redundant Transmission Experience analytics provided to an NF,TS 23.288,6.13.4.1,F. Visual Failure,1,3,1,>100,1,>100,NA,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1878,Figure 6.14.4-1: Procedure for NWDAF providing DN Performance analytics for an Application,1878,Procedure for NWDAF providing DN Performance analytics for an Application,TS 23.288,6.14.4,A. Easy Success,1,1,1,3,1,>100,NA,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1879,The generic reference architectural model for providing presence service is depicted in Figure 4.2-1 below.,1879,Reference architecture to support a presence service,TS 23.141,4.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1879,The generic reference architectural model for providing presence service is depicted in Figure 4.2-1 below.,1879,Reference architecture to support a presence service,TS 23.141,4.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1880,The functionalities of the Watcher Presence Proxy are then taken care of by the P-CSCF and the S-CSCF:,1880,Both the Watcher application and the Presence Server located within IMS,TS 23.141,5.3.4,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1880,The functionalities of the Watcher Presence Proxy are then taken care of by the P-CSCF and the S-CSCF:,1880,Both the Watcher application and the Presence Server located within IMS,TS 23.141,5.3.4,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1881,Communications between the Presentity Presence Proxy and the Watcher Presence Proxy shall be based on SIP as shown in figure 5.4.1-1 below.,1881,Communications between the Presentity Presence Proxy and the Watcher Presence,TS 23.141,5.4.1,A. Easy Success,1,1,1,1,1,>100,NA,1.0,1.0,1.0,1.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1882,"Figure 4.2.3-1: Roaming Architecture for EPS using S8, S2a– S2b - Home Routed",1882,"Roaming Architecture for EPS using PMIP-based S8, S2a, S2b (Chained PMIP-based",TS 23.402,4.2.3,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1882,"Figure 4.2.3-1: Roaming Architecture for EPS using S8, S2a– S2b - Home Routed",1882,"Roaming Architecture for EPS using PMIP-based S8, S2a, S2b (Chained PMIP-based",TS 23.402,4.2.3,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1883,"In the case of trusted WLAN Access, WLAN Location Information is provided as specified in clause 16.1.7.",1883,EPDG retrieval of WLAN Location Information,TS 23.402,4.5.7.2.8,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1883,"In the case of trusted WLAN Access, WLAN Location Information is provided as specified in clause 16.1.7.",1883,EPDG retrieval of WLAN Location Information,TS 23.402,4.5.7.2.8,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1884,The IP address allocation mechanisms described in clause 5.3.1.1 of TS 23.401 [4] are also valid for the PMIP based S5/S8.,1884,IPv4 Address Allocation using DHCP with DHCP Server Collocated with the PDN GW,TS 23.402,4.7.1,A. Easy Success,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1884,The IP address allocation mechanisms described in clause 5.3.1.1 of TS 23.401 [4] are also valid for the PMIP based S5/S8.,1884,IPv4 Address Allocation using DHCP with DHCP Server Collocated with the PDN GW,TS 23.402,4.7.1,F. Visual Failure,1,1,1,>100,2,>100,NA,1.0,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1885,IP address is allocated to the UE when connectivity to new PDN is initiated.,1885,IPv4 Address Allocation using DHCP with DHCP Server Collocated with the MAG,TS 23.402,4.7.2,B. M7 Helps,2,3,1,>100,1,>100,NA,0.5,0.3333333333333333,1.0,0.0,1.0,0.0,M7 strictly improves rank over single baselines,Lexical and semantic signals complement each other.,High,
Q3,q3_1885,IP address is allocated to the UE when connectivity to new PDN is initiated.,1885,IPv4 Address Allocation using DHCP with DHCP Server Collocated with the MAG,TS 23.402,4.7.2,F. Visual Failure,2,3,1,>100,1,>100,NA,0.5,0.3333333333333333,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1886,Optionally a single network prefix shorter than the default /64 prefix may be assigned to a PDN connection as specified in 3GPP TS 23.401 [4].,1886,Prefix Delegation with DHCP Server Collocated with the PDN GW and DHCP Relay in,TS 23.402,4.7.6,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1886,Optionally a single network prefix shorter than the default /64 prefix may be assigned to a PDN connection as specified in 3GPP TS 23.401 [4].,1886,Prefix Delegation with DHCP Server Collocated with the PDN GW and DHCP Relay in,TS 23.402,4.7.6,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1887,Figure 4.10.3-1: Two Unicast EPS bearers (PMIP-based S5/S8 and E-UTRAN access),1887,Two Unicast EPS bearers (PMIP-based S5/S8 and E-UTRAN access),TS 23.402,4.10.3,A. Easy Success,1,1,1,>100,1,5,NA,1.0,1.0,1.0,0.0,1.0,0.2,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1888,Figure 4.10.5.1-1: Single IPSec SA per PDN connection,1888,Single IPSec SA per PDN connection,TS 23.402,4.10.5.1,F. Visual Failure,2,1,1,>100,2,65,NA,0.5,1.0,1.0,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1889,"This scenario assumes both UE, and ePDG support the establishment of a separate IPsec SA per S2b bearer, while the main IPSec SA is intended for the default bearer.",1889,Single IPsec SA per S2b bearer,TS 23.402,4.10.5.2,A. Easy Success,1,1,1,90,1,8,NA,1.0,1.0,1.0,0.0,1.0,0.125,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1891,"- On the S5/S8 interface, the tunnelling layer implements GRE encapsulation applicable for PMIPv6.",1891,User Plane for A/Gb mode,TS 23.402,5.1.4.2,A. Easy Success,1,1,1,71,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1891,"- On the S5/S8 interface, the tunnelling layer implements GRE encapsulation applicable for PMIPv6.",1891,User Plane for A/Gb mode,TS 23.402,5.1.4.2,F. Visual Failure,1,1,1,71,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1894,This clause is related to the case when the UE powers-on in the LTE network with PMIP-based S5 or S8 interface and includes the case of roamers from a GTP network into a PMIPv6 network when PMIP-based S5 is used to connect the Serving GW and the PDN GW of the visited PLMN.,1894,Initial E-UTRAN attach with PMIP-based S5 or S8,TS 23.402,5.2,A. Easy Success,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,All top systems instantly match,Clean caption metadata provides strong retrieval signal.,High,
Q3,q3_1894,This clause is related to the case when the UE powers-on in the LTE network with PMIP-based S5 or S8 interface and includes the case of roamers from a GTP network into a PMIPv6 network when PMIP-based S5 is used to connect the Serving GW and the PDN GW of the visited PLMN.,1894,Initial E-UTRAN attach with PMIP-based S5 or S8,TS 23.402,5.2,F. Visual Failure,1,1,1,>100,1,>100,NA,1.0,1.0,1.0,0.0,1.0,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
Q3,q3_1895,"The procedure in this clause provides the PMIPv6-based S5/S8 variants to all E-UTRAN Detach Procedures, including UE, MME or HSS initiated detach procedure (TS 23.401 [4] clause 5.3.8).",1895,E-UTRAN Detach Procedure for PMIP-based S5/S8,TS 23.402,5.3,F. Visual Failure,2,2,2,>100,2,>100,NA,0.5,0.5,0.5,0.0,0.5,0.0,Visual models fail despite easy text match,Zero-shot visual domain gap is substantial for diagrams.,High,
