query_set,query_id,ground_truth,best_bm25_system,best_bm25_rank,best_bm25_mrr_contribution,best_bge_system,best_bge_rank,best_bge_mrr_contribution,best_m7_system,best_m7_rank,best_m7_mrr_contribution,m7_minus_bm25_delta,m7_minus_bge_delta,m7_vs_bm25_outcome,m7_vs_bge_outcome
Q3,q3_1880,1880,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1881,1881,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1882,1882,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1883,1883,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1884,1884,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1885,1885,B2,-1,0.5,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.6666666666666667,win,win
Q3,q3_1886,1886,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1887,1887,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1888,1888,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_1889,1889,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1890,1890,B2,-1,0.25,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,0.25,0.0,0.0,tie,tie
Q3,q3_1891,1891,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1892,1892,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_1893,1893,B2,-1,0.3333333333333333,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,0.0,0.0,tie,tie
Q3,q3_1894,1894,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1895,1895,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_1896,1896,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1897,1897,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,0.5,0.0,-0.5,tie,loss
Q3,q3_1898,1898,B2,-1,0.3333333333333333,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,0.0,0.0,tie,tie
Q3,q3_1899,1899,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1900,1900,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.5,win,win
Q3,q3_1902,1902,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_1903,1903,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1904,1904,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1905,1905,B2,-1,0.3333333333333333,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.6666666666666667,0.0,win,tie
Q3,q3_1906,1906,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1907,1907,B2,-1,0.2,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,0.25,0.04999999999999999,0.0,win,tie
Q3,q3_1908,1908,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1909,1909,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1910,1910,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_1911,1911,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1912,1912,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1913,1913,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1914,1914,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1915,1915,B2,-1,0.3333333333333333,D2,-1,0.14285714285714285,score_fusion_bm25_050_bge_050,-1,0.25,-0.08333333333333331,0.10714285714285715,loss,win
Q3,q3_1916,1916,B2,-1,1.0,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.75,tie,win
Q3,q3_1917,1917,B2,-1,0.5,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.75,win,win
Q3,q3_1918,1918,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1919,1919,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1920,1920,B2,-1,1.0,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.6666666666666667,tie,win
Q3,q3_1921,1921,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1922,1922,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1923,1923,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1924,1924,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1925,1925,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1926,1926,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1927,1927,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1928,1928,B2,-1,0.2,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.3,0.0,win,tie
Q3,q3_1929,1929,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.5,win,win
Q3,q3_1930,1930,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1931,1931,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1932,1932,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1933,1933,B2,-1,0.5,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.25,tie,win
Q3,q3_1934,1934,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_1935,1935,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1936,1936,B2,-1,1.0,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.6666666666666667,tie,win
Q3,q3_1939,1939,B2,-1,0.5,D2,-1,0.1111111111111111,score_fusion_bm25_050_bge_050,-1,0.2,-0.3,0.0888888888888889,loss,win
Q3,q3_1940,1940,B2,-1,0.5,D2,-1,0.2,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.3,tie,win
Q3,q3_1941,1941,B2,-1,1.0,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.6666666666666667,tie,win
Q3,q3_1943,1943,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1944,1944,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1945,1945,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1946,1946,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1947,1947,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1948,1948,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_1949,1949,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1950,1950,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_1951,1951,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_1952,1952,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1953,1953,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1954,1954,B2,-1,0.3333333333333333,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.6666666666666667,0.0,win,tie
Q3,q3_1955,1955,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1956,1956,B2,-1,0.3333333333333333,D2,-1,0.14285714285714285,score_fusion_bm25_050_bge_050,-1,0.5,0.16666666666666669,0.35714285714285715,win,win
Q3,q3_1957,1957,B2,-1,0.16666666666666666,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.8333333333333334,0.0,win,tie
Q3,q3_1958,1958,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1959,1959,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,0.5,0.0,-0.5,tie,loss
Q3,q3_1960,1960,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1961,1961,B2,-1,0.3333333333333333,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.16666666666666669,0.0,win,tie
Q3,q3_1962,1962,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1963,1963,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_1964,1964,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_1965,1965,B2,-1,0.25,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.75,0.0,win,tie
Q3,q3_1966,1966,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1967,1967,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1968,1968,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1969,1969,B2,-1,0.5,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.16666666666666669,tie,win
Q3,q3_1970,1970,B2,-1,0.3333333333333333,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,0.0,-0.16666666666666669,tie,loss
Q3,q3_1971,1971,B2,-1,0.25,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,0.25,0.0,0.0,tie,tie
Q3,q3_1972,1972,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1973,1973,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1974,1974,B2,-1,0.125,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,0.5,0.375,-0.5,win,loss
Q3,q3_1975,1975,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1976,1976,B2,-1,0.3333333333333333,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,0.0,-0.6666666666666667,tie,loss
Q3,q3_1977,1977,B2,-1,1.0,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,-0.6666666666666667,0.0,loss,tie
Q3,q3_1978,1978,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1979,1979,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_1980,1980,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1981,1981,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1982,1982,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1983,1983,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1984,1984,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1985,1985,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_1986,1986,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,0.5,0.0,-0.5,tie,loss
Q3,q3_1987,1987,B2,-1,1.0,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.6666666666666667,tie,win
Q3,q3_1988,1988,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_1989,1989,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1990,1990,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_1991,1991,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1992,1992,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1993,1993,B2,-1,0.3333333333333333,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.6666666666666667,0.0,win,tie
Q3,q3_1994,1994,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1996,1996,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_1997,1997,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,0.5,0.0,-0.5,tie,loss
Q3,q3_1998,1998,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_1999,1999,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2000,2000,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2001,2001,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2002,2002,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_2003,2003,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,-0.5,0.0,loss,tie
Q3,q3_2004,2004,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2005,2005,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2007,2007,B2,-1,1.0,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,0.5,-0.5,0.16666666666666669,loss,win
Q3,q3_2008,2008,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2009,2009,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2010,2010,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2011,2011,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2012,2012,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2013,2013,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,-0.5,0.0,loss,tie
Q3,q3_2014,2014,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_2015,2015,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2016,2016,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_2017,2017,B2,-1,0.5,D2,-1,0.0,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,-0.16666666666666669,0.3333333333333333,loss,win
Q3,q3_2018,2018,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2019,2019,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2020,2020,B2,-1,0.14285714285714285,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.8571428571428572,0.5,win,win
Q3,q3_2021,2021,B2,-1,0.125,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,0.5,0.375,-0.5,win,loss
Q3,q3_2022,2022,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2023,2023,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2024,2024,B2,-1,0.3333333333333333,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,0.0,0.08333333333333331,tie,win
Q3,q3_2025,2025,B2,-1,0.25,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,0.25,0.0,-0.08333333333333331,tie,loss
Q3,q3_2026,2026,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2027,2027,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2028,2028,B2,-1,0.3333333333333333,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,0.3333333333333333,0.0,0.0,tie,tie
Q3,q3_2029,2029,B2,-1,0.25,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,0.25,0.0,0.0,tie,tie
Q3,q3_2030,2030,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2031,2031,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2032,2032,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2033,2033,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2034,2034,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2035,2035,B2,-1,0.3333333333333333,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,1.0,0.6666666666666667,0.6666666666666667,win,win
Q3,q3_2036,2036,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_2037,2037,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,-0.5,0.0,loss,tie
Q3,q3_2038,2038,B2,-1,0.3333333333333333,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.6666666666666667,0.0,win,tie
Q3,q3_2039,2039,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_2040,2040,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,-0.5,0.0,loss,tie
Q3,q3_2041,2041,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2042,2042,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_2043,2043,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,-0.5,0.0,loss,tie
Q3,q3_2044,2044,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2045,2045,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2046,2046,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2047,2047,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2049,2049,B2,-1,0.5,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.5,0.0,win,tie
Q3,q3_2050,2050,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2051,2051,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2052,2052,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2053,2053,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2054,2054,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2055,2055,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2056,2056,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2057,2057,B2,-1,1.0,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.5,tie,win
Q3,q3_2058,2058,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2059,2059,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2060,2060,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2061,2061,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2063,2063,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2064,2064,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2065,2065,B2,-1,0.3333333333333333,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.6666666666666667,0.0,win,tie
Q3,q3_2066,2066,B2,-1,0.5,D2,-1,0.5,score_fusion_bm25_050_bge_050,-1,0.5,0.0,0.0,tie,tie
Q3,q3_2067,2067,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2068,2068,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2069,2069,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2070,2070,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2071,2071,B2,-1,0.3333333333333333,D2,-1,0.25,score_fusion_bm25_050_bge_050,-1,0.5,0.16666666666666669,0.25,win,win
Q3,q3_2072,2072,B2,-1,1.0,D2,-1,0.3333333333333333,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.6666666666666667,tie,win
Q3,q3_2073,2073,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2074,2074,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2075,2075,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2076,2076,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
Q3,q3_2077,2077,B2,-1,1.0,D2,-1,1.0,score_fusion_bm25_050_bge_050,-1,1.0,0.0,0.0,tie,tie
