query_set,query_idx,ground_truth_row,rank,top_1_pred
Q3,1191,1343,29,3286
Q3,1192,1344,2,3286
Q3,1193,1345,-1,1409
Q3,1194,1346,-1,1409
Q3,1195,1347,-1,1409
Q3,1196,1348,-1,3533
Q3,1197,1349,-1,2575
Q3,1198,1350,-1,41
Q3,1199,1351,-1,14
Q3,1200,1352,-1,3676
Q3,1201,1353,-1,3676
Q3,1202,1354,-1,2248
Q3,1203,1355,-1,3548
Q3,1204,1359,24,1468
Q3,1205,1360,-1,1918
Q3,1206,1361,-1,1425
Q3,1207,1362,-1,2761
Q3,1208,1363,-1,2761
Q3,1209,1364,-1,3029
Q3,1210,1365,-1,2507
Q3,1211,1366,-1,23
Q3,1212,1367,21,23
Q3,1213,1368,-1,21
Q3,1214,1369,1,1369
Q3,1215,1370,2,1369
Q3,1216,1371,-1,1369
Q3,1217,1372,-1,1394
Q3,1218,1373,-1,1394
Q3,1219,1374,-1,1369
Q3,1220,1375,-1,1379
Q3,1221,1377,-1,2060
Q3,1222,1378,-1,481
Q3,1223,1380,-1,920
Q3,1224,1381,-1,2056
Q3,1225,1382,80,3556
Q3,1226,1383,3,1386
Q3,1227,1384,2,1386
Q3,1228,1385,1,1385
Q3,1229,1386,2,1385
Q3,1230,1387,-1,3417
Q3,1231,1388,-1,3417
Q3,1232,1389,-1,3417
Q3,1233,1390,12,2509
Q3,1234,1391,17,1409
Q3,1235,1392,-1,13
Q3,1236,1393,-1,2518
Q3,1237,1394,47,1407
Q3,1238,1395,-1,2507
Q3,1239,1396,-1,2978
Q3,1240,1397,60,1401
Q3,1241,1398,9,1401
Q3,1242,1399,2,1401
Q3,1243,1400,-1,2977
Q3,1244,1401,-1,2977
Q3,1245,1402,-1,3636
Q3,1246,1403,63,1640
Q3,1247,1404,-1,3514
Q3,1248,1405,49,501
Q3,1249,1406,3,1409
Q3,1250,1407,2,1409
Q3,1251,1408,-1,1409
Q3,1252,1409,1,1409
Q3,1253,1410,-1,1409
Q3,1254,1411,46,1409
Q3,1255,1412,-1,35
Q3,1256,1413,-1,1291
Q3,1257,1414,-1,2239
Q3,1258,1415,-1,1468
Q3,1259,1416,-1,2013
Q3,1260,1417,-1,2013
Q3,1261,1418,-1,2013
Q3,1262,1419,-1,2013
Q3,1263,1420,74,2013
Q3,1264,1421,-1,2013
Q3,1265,1422,-1,2013
Q3,1266,1423,-1,2013
Q3,1267,1424,-1,2013
Q3,1268,1425,88,2013
Q3,1269,1426,12,2013
Q3,1270,1427,14,2013
Q3,1271,1428,31,2013
Q3,1272,1429,32,2013
Q3,1273,1430,2,2013
Q3,1274,1431,-1,263
Q3,1275,1432,-1,985
Q3,1276,1433,-1,219
Q3,1277,1434,-1,219
Q3,1278,1435,-1,985
Q3,1279,1436,23,3286
Q3,1280,1437,3,3286
Q3,1281,1438,16,771
Q3,1282,1439,-1,1680
Q3,1283,1440,-1,355
Q3,1284,1441,-1,355
Q3,1285,1442,-1,3006
Q3,1286,1443,-1,3006
Q3,1287,1444,-1,3006
Q3,1288,1445,-1,3006
Q3,1289,1446,-1,985
Q3,1290,1447,-1,3602
Q3,1291,1448,-1,3602
Q3,1292,1449,-1,3602
Q3,1293,1450,-1,2058
Q3,1294,1451,-1,2058
Q3,1295,1452,-1,2058
Q3,1296,1453,-1,2058
Q3,1297,1454,-1,2058
Q3,1298,1455,-1,2058
Q3,1299,1456,-1,2058
Q3,1300,1457,-1,2058
Q3,1301,1458,-1,2058
Q3,1302,1459,-1,2058
Q3,1303,1460,-1,2058
Q3,1304,1461,-1,2058
Q3,1305,1462,-1,3548
Q3,1306,1463,12,1465
Q3,1307,1464,12,3548
Q3,1308,1465,2,3548
Q3,1309,1466,-1,3548
Q3,1310,1467,-1,924
Q3,1311,1468,3,1625
Q3,1312,1469,16,1625
Q3,1313,1470,-1,3531
Q3,1314,1471,-1,3569
Q3,1315,1472,-1,3569
Q3,1316,1473,-1,1500
Q3,1317,1474,-1,140
Q3,1318,1475,-1,1127
Q3,1319,1476,-1,1127
Q3,1320,1477,-1,2439
Q3,1321,1478,-1,2439
Q3,1322,1479,-1,2239
Q3,1323,1480,-1,2239
Q3,1324,1481,-1,1474
Q3,1325,1482,-1,1474
Q3,1326,1483,-1,1080
Q3,1327,1484,-1,1415
Q3,1328,1485,-1,1338
Q3,1329,1486,-1,1436
Q3,1330,1487,71,1468
Q3,1331,1488,-1,1436
Q3,1332,1489,1,1489
Q3,1333,1490,4,3168
Q3,1334,1491,-1,1386
Q3,1335,1492,-1,2894
Q3,1336,1493,-1,1821
Q3,1337,1494,-1,1386
Q3,1338,1495,-1,1386
Q3,1339,1496,-1,2429
Q3,1340,1497,-1,3168
Q3,1341,1498,99,2399
Q3,1342,1499,-1,2048
Q3,1343,1500,-1,2048
Q3,1344,1501,20,1024
Q3,1345,1502,-1,1261
Q3,1346,1503,-1,501
Q3,1347,1504,-1,3077
Q3,1348,1505,-1,35
Q3,1349,1506,-1,1640
Q3,1350,1507,-1,2507
Q3,1351,1508,-1,2977
Q3,1352,1509,-1,1704
Q3,1353,1510,-1,927
Q3,1354,1511,-1,927
Q3,1355,1513,-1,1704
Q3,1356,1518,-1,1704
Q3,1357,1519,-1,1704
Q3,1358,1522,-1,2235
Q3,1359,1524,17,2308
Q3,1360,1525,-1,2013
Q3,1361,1526,-1,2013
Q3,1362,1527,-1,2234
Q3,1363,1528,-1,3104
Q3,1364,1529,-1,71
Q3,1365,1530,-1,35
Q3,1366,1531,28,3286
Q3,1367,1532,-1,1724
Q3,1368,1533,-1,2648
Q3,1369,1534,-1,1748
Q3,1370,1535,-1,1748
Q3,1371,1536,-1,1749
Q3,1372,1537,-1,1739
Q3,1373,1538,-1,2649
Q3,1374,1539,-1,1748
Q3,1375,1540,-1,2648
Q3,1376,1541,-1,1735
Q3,1377,1542,16,3286
Q3,1378,1543,24,64
Q3,1379,1544,20,64
Q3,1380,1545,-1,1027
Q3,1381,1546,-1,875
Q3,1382,1547,5,922
Q3,1383,1548,3,1562
Q3,1384,1549,13,922
Q3,1385,1550,-1,922
Q3,1386,1551,-1,1629
Q3,1387,1552,-1,3180
Q3,1388,1553,-1,2507
Q3,1389,1554,-1,218
Q3,1390,1555,-1,3180
Q3,1391,1556,3,1548
Q3,1392,1557,8,922
Q3,1393,1558,-1,1629
Q3,1394,1559,-1,568
Q3,1395,1560,-1,1331
Q3,1396,1561,-1,218
Q3,1397,1562,1,1562
Q3,1398,1563,-1,3235
Q3,1399,1564,-1,3354
Q3,1400,1565,-1,3354
Q3,1401,1566,-1,3354
Q3,1402,1568,-1,1026
Q3,1403,1569,-1,495
Q3,1404,1570,-1,2572
Q3,1405,1571,-1,1026
Q3,1406,1572,-1,753
Q3,1407,1573,-1,753
Q3,1408,1574,-1,2139
Q3,1409,1575,14,2139
Q3,1410,1576,-1,3595
Q3,1411,1577,-1,1132
Q3,1412,1578,3,495
Q3,1413,1579,-1,2507
Q3,1414,1580,44,2060
Q3,1415,1581,17,2333
Q3,1416,1582,-1,920
Q3,1417,1583,-1,3087
Q3,1418,1584,-1,2236
Q3,1419,1585,-1,3087
Q3,1420,1586,-1,3087
Q3,1421,1587,-1,3087
Q3,1422,1589,-1,284
Q3,1423,1590,-1,284
Q3,1424,1591,-1,2080
Q3,1425,1592,-1,63
Q3,1426,1593,-1,3087
Q3,1427,1594,-1,34
Q3,1428,1595,-1,34
Q3,1429,1596,-1,920
Q3,1430,1597,-1,1122
Q3,1431,1598,-1,930
Q3,1432,1600,-1,218
Q3,1433,1601,-1,218
Q3,1434,1604,51,219
Q3,1435,1605,-1,2507
Q3,1436,1606,-1,1150
Q3,1437,1607,-1,803
Q3,1438,1608,-1,219
Q3,1439,1609,-1,219
Q3,1440,1611,-1,1629
Q3,1441,1612,-1,2507
Q3,1442,1613,-1,2234
Q3,1443,1614,3,1629
Q3,1444,1615,-1,1630
Q3,1445,1616,-1,140
Q3,1446,1617,-1,1629
Q3,1447,1618,-1,1629
Q3,1448,1619,-1,2155
Q3,1449,1620,-1,219
Q3,1450,1621,-1,2694
Q3,1451,1622,-1,2694
Q3,1452,1623,-1,1627
Q3,1453,1624,-1,1629
Q3,1454,1625,25,341
Q3,1455,1626,34,341
Q3,1456,1627,84,341
Q3,1457,1628,-1,140
Q3,1458,1629,1,1629
Q3,1459,1630,2,1629
Q3,1460,1631,-1,1625
Q3,1461,1632,55,2235
Q3,1462,1633,-1,2235
Q3,1463,1634,-1,1580
Q3,1464,1635,-1,1580
Q3,1465,1636,-1,1580
Q3,1466,1637,-1,1580
Q3,1467,1638,-1,336
Q3,1468,1639,-1,336
Q3,1469,1640,-1,2234
Q3,1470,1641,-1,2234
Q3,1471,1642,-1,2234
Q3,1472,1643,-1,2234
Q3,1473,1644,-1,2234
Q3,1474,1645,-1,2234
Q3,1475,1646,-1,2637
Q3,1476,1647,-1,2637
Q3,1477,1648,-1,2637
Q3,1478,1649,-1,2637
Q3,1479,1650,-1,2637
Q3,1480,1651,-1,2637
Q3,1481,1652,-1,2637
Q3,1482,1655,7,2155
Q3,1483,1656,55,1655
Q3,1484,1657,-1,1110
Q3,1485,1658,3,1629
Q3,1486,1659,-1,1629
Q3,1487,1660,-1,1629
Q3,1488,1661,84,2693
Q3,1489,1662,-1,1110
Q3,1490,1663,-1,1110
Q3,1491,1664,-1,477
Q3,1492,1665,-1,2155
Q3,1493,1666,-1,2155
Q3,1494,1667,-1,2190
Q3,1495,1668,-1,1580
Q3,1496,1669,-1,887
Q3,1497,1670,-1,1331
Q3,1498,1671,-1,3419
Q3,1499,1672,-1,1893
Q3,1500,1673,5,483
Q3,1501,1674,-1,277
Q3,1502,1675,-1,2975
Q3,1503,1676,-1,798
Q3,1504,1677,-1,798
Q3,1505,1678,39,2725
Q3,1506,1679,7,2725
Q3,1507,1680,-1,1110
Q3,1508,1681,-1,1254
Q3,1509,1682,-1,1468
Q3,1510,1683,-1,1704
Q3,1511,1684,-1,1704
Q3,1512,1685,-1,1379
Q3,1513,1686,-1,1379
Q3,1514,1687,-1,1379
Q3,1515,1688,-1,1704
Q3,1516,1689,-1,1704
Q3,1517,1690,-1,1379
Q3,1518,1691,-1,1379
Q3,1519,1692,-1,1704
Q3,1520,1693,6,2861
Q3,1521,1694,-1,1919
Q3,1522,1695,-1,927
Q3,1523,1696,-1,1257
Q3,1524,1697,-1,1257
Q3,1525,1698,-1,2167
Q3,1526,1699,-1,2167
Q3,1527,1700,-1,1704
Q3,1528,1701,-1,1704
Q3,1529,1702,1,1702
Q3,1530,1703,46,2168
Q3,1531,1704,1,1704
Q3,1532,1705,-1,1918
Q3,1533,1706,-1,3355
Q3,1534,1707,-1,1686
Q3,1535,1708,-1,2248
Q3,1536,1709,7,2652
Q3,1537,1710,-1,1752
Q3,1538,1711,82,2635
Q3,1539,1712,-1,1735
Q3,1540,1713,-1,2641
Q3,1541,1714,-1,2425
Q3,1542,1715,-1,1735
Q3,1543,1716,-1,2641
Q3,1544,1717,-1,1735
Q3,1545,1718,15,1735
Q3,1546,1719,3,2635
Q3,1547,1720,8,1735
Q3,1548,1721,-1,2635
Q3,1549,1722,-1,3239
Q3,1550,1723,77,2635
Q3,1551,1724,19,2641
Q3,1552,1725,-1,2641
Q3,1553,1726,20,1735
Q3,1554,1727,-1,1735
Q3,1555,1728,59,2635
Q3,1556,1729,-1,1735
Q3,1557,1730,27,1735
Q3,1558,1731,-1,1735
Q3,1559,1732,16,1735
Q3,1560,1733,37,2635
Q3,1561,1734,21,2635
Q3,1562,1735,1,1735
Q3,1563,1736,5,2635
Q3,1564,1737,26,2635
Q3,1565,1738,5,2641
Q3,1566,1739,4,2641
Q3,1567,1740,9,2641
Q3,1568,1741,1,1741
Q3,1569,1742,-1,1739
Q3,1570,1743,-1,1739
Q3,1571,1744,-1,2624
Q3,1572,1745,-1,1739
Q3,1573,1746,-1,1724
Q3,1574,1747,6,1749
Q3,1575,1748,18,1724
Q3,1576,1749,30,2624
Q3,1577,1750,7,1739
Q3,1578,1751,-1,1462
Q3,1579,1752,-1,1462
Q3,1580,1753,-1,2894
Q3,1581,1754,-1,2894
Q3,1582,1755,-1,1462
Q3,1583,1756,-1,2894
Q3,1584,1757,-1,2635
Q3,1585,1758,5,1735
Q3,1586,1759,-1,218
Q3,1587,1760,78,2639
Q3,1588,1761,38,2635
Q3,1589,1762,11,2639
Q3,1590,1763,26,2635
Q3,1591,1764,-1,2494
Q3,1592,1765,49,158
Q3,1593,1766,2,3168
Q3,1594,1767,-1,3314
Q3,1595,1768,-1,3314
Q3,1596,1769,-1,2399
Q3,1597,1770,-1,2399
Q3,1598,1771,-1,3314
Q3,1599,1772,-1,3314
Q3,1600,1773,-1,2399
Q3,1601,1774,-1,2399
Q3,1602,1775,-1,2399
Q3,1603,1776,49,2399
Q3,1604,1777,-1,2399
Q3,1605,1778,-1,3168
Q3,1606,1779,-1,277
Q3,1607,1780,-1,2425
Q3,1608,1781,-1,2425
Q3,1609,1782,-1,2425
Q3,1610,1783,-1,2425
Q3,1611,1784,-1,3340
Q3,1612,1785,-1,3340
Q3,1613,1786,-1,2399
Q3,1614,1787,-1,3314
Q3,1615,1788,-1,3168
Q3,1616,1789,-1,3168
Q3,1617,1790,-1,3168
Q3,1618,1791,-1,3168
Q3,1619,1792,-1,3168
Q3,1620,1793,-1,3168
Q3,1621,1794,-1,3168
Q3,1622,1795,-1,3314
Q3,1623,1796,-1,3314
Q3,1624,1797,-1,3314
Q3,1625,1798,-1,2399
Q3,1626,1799,-1,3340
Q3,1627,1800,-1,3172
Q3,1628,1801,-1,3168
Q3,1629,1802,-1,3327
Q3,1630,1803,21,1830
Q3,1631,1804,-1,3168
Q3,1632,1805,-1,3168
Q3,1633,1806,-1,3327
Q3,1634,1807,-1,1830
Q3,1635,1808,-1,3172
Q3,1636,1809,-1,2412
Q3,1637,1810,-1,3172
Q3,1638,1811,-1,2412
Q3,1639,1812,-1,1830
Q3,1640,1813,-1,2412
Q3,1641,1814,-1,1489
Q3,1642,1815,-1,1490
Q3,1643,1816,-1,1490
Q3,1644,1817,-1,1821
Q3,1645,1818,-1,1821
Q3,1646,1819,3,3168
Q3,1647,1820,-1,1821
Q3,1648,1821,1,1821
Q3,1649,1822,-1,3314
Q3,1650,1823,-1,3314
Q3,1651,1824,-1,1830
Q3,1652,1825,-1,2190
Q3,1653,1826,17,1489
Q3,1654,1827,-1,3168
Q3,1655,1828,-1,1830
Q3,1656,1829,-1,1830
Q3,1657,1830,1,1830
Q3,1658,1831,-1,3528
Q3,1659,1832,-1,3327
Q3,1660,1833,-1,1275
Q3,1661,1834,-1,1110
Q3,1662,1835,-1,1110
Q3,1663,1836,-1,2678
Q3,1664,1837,-1,930
Q3,1665,1838,-1,1840
Q3,1666,1839,7,2676
Q3,1667,1840,5,2665
Q3,1668,1841,-1,1275
Q3,1669,1842,-1,2675
Q3,1670,1843,-1,2675
Q3,1671,1844,-1,930
Q3,1672,1845,-1,930
Q3,1673,1846,-1,930
Q3,1674,1847,2,1835
Q3,1675,1848,1,1848
Q3,1676,1849,22,997
Q3,1677,1850,-1,747
Q3,1678,1851,-1,747
Q3,1679,1852,-1,747
Q3,1680,1853,-1,747
Q3,1681,1854,-1,887
Q3,1682,1855,-1,997
Q3,1683,1856,-1,997
Q3,1684,1857,-1,997
Q3,1685,1858,-1,1025
Q3,1686,1859,-1,747
Q3,1687,1860,-1,747
Q3,1688,1861,-1,747
Q3,1689,1862,-1,2507
Q3,1690,1863,-1,1848
Q3,1691,1864,-1,997
Q3,1692,1865,-1,997
Q3,1693,1866,3,997
Q3,1694,1867,-1,997
Q3,1695,1868,-1,1848
Q3,1696,1869,-1,997
Q3,1697,1870,-1,997
Q3,1698,1871,-1,1866
Q3,1699,1872,-1,997
Q3,1700,1873,-1,747
Q3,1701,1874,-1,1848
Q3,1702,1875,-1,997
Q3,1703,1876,-1,1580
Q3,1704,1877,-1,1849
Q3,1705,1878,3,997
Q3,1706,1879,-1,3233
Q3,1707,1880,-1,1919
Q3,1708,1881,1,1881
Q3,1709,1882,-1,2348
Q3,1710,1883,-1,1580
Q3,1711,1884,-1,3410
Q3,1712,1885,-1,2248
Q3,1713,1886,-1,705
Q3,1714,1887,-1,2892
Q3,1715,1888,-1,2248
Q3,1716,1889,90,259
Q3,1717,1890,23,1893
Q3,1718,1891,71,1893
Q3,1719,1892,22,1893
Q3,1720,1893,1,1893
Q3,1721,1894,-1,2333
Q3,1722,1895,-1,1625
Q3,1723,1896,-1,1000
Q3,1724,1897,-1,3355
Q3,1725,1898,15,23
Q3,1726,1899,-1,2013
Q3,1727,1900,-1,2357
Q3,1728,1902,-1,34
Q3,1729,1903,-1,30
Q3,1730,1904,-1,3314
Q3,1731,1905,-1,20
Q3,1732,1906,-1,2435
Q3,1733,1907,-1,1918
Q3,1734,1908,-1,1918
Q3,1735,1909,-1,277
Q3,1736,1910,-1,24
Q3,1737,1911,-1,2022
Q3,1738,1912,-1,487
Q3,1739,1913,-1,1625
Q3,1740,1914,-1,1489
Q3,1741,1915,-1,1399
Q3,1742,1916,-1,3581
Q3,1743,1917,-1,22
Q3,1744,1918,1,1918
Q3,1745,1919,-1,1465
Q3,1746,1920,-1,20
Q3,1747,1921,-1,487
Q3,1748,1922,-1,1399
Q3,1749,1923,-1,20
Q3,1750,1924,-1,30
Q3,1751,1925,29,1027
Q3,1752,1926,66,1027
Q3,1753,1927,37,2333
Q3,1754,1928,-1,20
Q3,1755,1929,-1,489
Q3,1756,1930,-1,2077
Q3,1757,1931,-1,20
Q3,1758,1932,-1,483
Q3,1759,1933,-1,218
Q3,1760,1934,-1,35
Q3,1761,1935,-1,140
Q3,1762,1936,-1,1958
Q3,1763,1939,-1,1399
Q3,1764,1940,-1,3581
Q3,1765,1941,-1,22
Q3,1766,1943,-1,24
Q3,1767,1944,-1,21
Q3,1768,1945,-1,22
Q3,1769,1946,-1,23
Q3,1770,1947,-1,1299
Q3,1771,1948,-1,2435
Q3,1772,1949,-1,1918
Q3,1773,1950,-1,24
Q3,1774,1951,-1,487
Q3,1775,1952,-1,24
Q3,1776,1953,-1,20
Q3,1777,1954,-1,2022
Q3,1778,1955,-1,489
Q3,1779,1956,-1,1945
Q3,1780,1957,-1,1945
Q3,1781,1958,25,24
Q3,1782,1959,-1,1918
Q3,1783,1960,-1,1918
Q3,1784,1961,-1,24
Q3,1785,1962,-1,1650
Q3,1786,1963,-1,1650
Q3,1787,1964,-1,2248
Q3,1788,1965,-1,2248
Q3,1789,1966,-1,3679
Q3,1790,1967,24,20
Q3,1791,1968,-1,487
Q3,1792,1969,-1,487
Q3,1793,1970,-1,487
Q3,1794,1971,-1,487
Q3,1795,1972,-1,20
Q3,1796,1973,84,24
Q3,1797,1974,-1,2333
Q3,1798,1975,-1,2333
Q3,1799,1976,-1,1627
Q3,1800,1977,-1,23
Q3,1801,1978,-1,2357
Q3,1802,1979,-1,2357
Q3,1803,1980,-1,2357
Q3,1804,1981,-1,23
Q3,1805,1982,-1,22
Q3,1806,1983,-1,23
Q3,1807,1984,-1,2333
Q3,1808,1985,-1,1073
Q3,1809,1986,-1,1073
Q3,1810,1987,-1,2333
Q3,1811,1988,-1,2333
Q3,1812,1989,-1,2333
Q3,1813,1990,-1,2357
Q3,1814,1991,-1,2357
Q3,1815,1992,-1,487
Q3,1816,1993,-1,2333
Q3,1817,1994,-1,24
Q3,1818,1996,71,3108
Q3,1819,1997,-1,3108
Q3,1820,1998,-1,3077
Q3,1821,1999,23,3077
Q3,1822,2000,-1,3446
Q3,1823,2001,-1,3446
Q3,1824,2002,-1,1465
Q3,1825,2003,-1,1465
Q3,1826,2004,-1,1465
Q3,1827,2005,-1,1465
Q3,1828,2007,-1,2333
Q3,1829,2008,-1,3446
Q3,1830,2009,-1,2333
Q3,1831,2010,-1,1580
Q3,1832,2011,-1,487
Q3,1833,2012,-1,24
Q3,1834,2013,-1,140
Q3,1835,2014,-1,140
Q3,1836,2015,20,1331
Q3,1837,2016,-1,2572
Q3,1838,2017,-1,2572
Q3,1839,2018,-1,713
Q3,1840,2019,-1,713
Q3,1841,2020,25,2572
Q3,1842,2021,-1,2572
Q3,1843,2022,8,2333
Q3,1844,2023,-1,2333
Q3,1845,2024,-1,2333
Q3,1846,2025,-1,2333
Q3,1847,2026,-1,2333
Q3,1848,2027,-1,2333
Q3,1849,2028,-1,2333
Q3,1850,2029,-1,2333
Q3,1851,2030,-1,713
Q3,1852,2031,-1,713
Q3,1853,2032,-1,797
Q3,1854,2033,-1,797
Q3,1855,2034,-1,3548
Q3,1856,2035,-1,2048
Q3,1857,2036,-1,1106
Q3,1858,2037,-1,1106
Q3,1859,2038,-1,24
Q3,1860,2039,-1,1893
Q3,1861,2040,-1,1893
Q3,1862,2041,-1,2048
Q3,1863,2042,-1,1106
Q3,1864,2043,-1,1106
Q3,1865,2044,-1,3239
Q3,1866,2045,-1,713
Q3,1867,2046,-1,1918
Q3,1868,2047,51,1578
Q3,1869,2049,-1,1308
Q3,1870,2050,-1,218
Q3,1871,2051,72,487
Q3,1872,2052,-1,2013
Q3,1873,2053,-1,3420
Q3,1874,2054,-1,3598
Q3,1875,2055,-1,2333
Q3,1876,2056,63,1644
Q3,1877,2057,80,3683
Q3,1878,2058,-1,1073
Q3,1879,2059,12,2060
Q3,1880,2060,1,2060
Q3,1881,2061,-1,1625
Q3,1882,2063,-1,2253
Q3,1883,2064,-1,22
Q3,1884,2065,-1,22
Q3,1885,2066,-1,495
Q3,1886,2067,-1,495
Q3,1887,2068,-1,2587
Q3,1888,2069,-1,2587
Q3,1889,2070,-1,2333
Q3,1890,2071,-1,2190
Q3,1891,2072,-1,2190
Q3,1892,2073,-1,334
Q3,1893,2074,-1,2234
Q3,1894,2075,-1,2234
Q3,1895,2076,-1,1406
Q3,1896,2077,-1,2333
Q3,1897,2078,-1,24
Q3,1898,2079,65,1580
Q3,1899,2080,-1,1106
Q3,1900,2081,-1,2507
Q3,1901,2084,-1,711
Q3,1902,2085,-1,2245
Q3,1903,2086,-1,22
Q3,1904,2087,-1,2412
Q3,1905,2088,-1,495
Q3,1906,2089,-1,2245
Q3,1907,2090,-1,22
Q3,1908,2091,-1,319
Q3,1909,2092,-1,3083
Q3,1910,2093,-1,2237
Q3,1911,2094,-1,2237
Q3,1912,2095,-1,1581
Q3,1913,2096,47,2190
Q3,1914,2097,-1,2248
Q3,1915,2098,-1,3636
Q3,1916,2099,16,257
Q3,1917,2100,3,257
Q3,1918,2101,-1,1562
Q3,1919,2102,-1,1578
Q3,1920,2103,-1,3181
Q3,1921,2105,-1,1562
Q3,1922,2106,-1,3111
Q3,1923,2107,-1,1765
Q3,1924,2108,-1,1765
Q3,1925,2109,-1,1830
Q3,1926,2110,-1,3314
Q3,1927,2111,-1,3172
Q3,1928,2112,-1,1580
Q3,1929,2113,-1,3314
Q3,1930,2114,-1,2234
Q3,1931,2115,-1,1568
Q3,1932,2116,-1,3548
Q3,1933,2117,-1,2236
Q3,1934,2118,-1,277
Q3,1935,2119,-1,1385
Q3,1936,2120,1,2120
Q3,1937,2121,-1,2321
Q3,1938,2122,-1,3104
Q3,1939,2123,-1,1524
Q3,1940,2124,-1,3104
Q3,1941,2125,-1,2251
Q3,1942,2126,-1,1625
Q3,1943,2127,-1,3683
Q3,1944,2128,13,3086
Q3,1945,2129,-1,927
Q3,1946,2130,-1,927
Q3,1947,2131,-1,2412
Q3,1948,2132,-1,3405
Q3,1949,2133,-1,62
Q3,1950,2134,-1,3077
Q3,1951,2135,-1,3015
Q3,1952,2136,-1,3308
Q3,1953,2137,-1,3308
Q3,1954,2138,-1,2399
Q3,1955,2139,48,3181
Q3,1956,2140,36,3181
Q3,1957,2141,-1,731
Q3,1958,2142,-1,731
Q3,1959,2143,-1,2507
Q3,1960,2144,-1,2507
Q3,1961,2145,-1,2507
Q3,1962,2146,87,2507
Q3,1963,2147,-1,2652
Q3,1964,2148,-1,731
Q3,1965,2149,-1,731
Q3,1966,2150,-1,731
Q3,1967,2151,-1,737
Q3,1968,2152,-1,2651
Q3,1969,2153,-1,2308
Q3,1970,2154,-1,2155
Q3,1971,2155,-1,2492
Q3,1972,2156,1,2156
Q3,1973,2157,-1,1629
Q3,1974,2158,-1,1682
Q3,1975,2159,-1,1682
Q3,1976,2160,-1,1401
Q3,1977,2161,-1,2234
Q3,1978,2162,-1,2234
Q3,1979,2163,-1,714
Q3,1980,2164,-1,1407
Q3,1981,2165,-1,1407
Q3,1982,2166,6,2167
Q3,1983,2167,1,2167
Q3,1984,2168,1,2168
Q3,1985,2169,-1,1682
Q3,1986,2170,-1,1321
Q3,1987,2171,-1,3382
Q3,1988,2172,-1,1331
Q3,1989,2180,-1,1123
Q3,1990,2181,-1,1027
Q3,1991,2182,-1,2136
Q3,1992,2183,-1,501
Q3,1993,2184,-1,2978
Q3,1994,2185,-1,2234
Q3,1995,2186,-1,747
Q3,1996,2187,-1,2190
Q3,1997,2188,-1,2199
Q3,1998,2189,-1,2706
Q3,1999,2190,1,2190
Q3,2000,2191,-1,2704
Q3,2001,2192,-1,2704
Q3,2002,2193,-1,1640
Q3,2003,2194,-1,3077
Q3,2004,2195,-1,1918
Q3,2005,2196,-1,3104
Q3,2006,2197,-1,3104
Q3,2007,2198,-1,2235
Q3,2008,2199,23,64
Q3,2009,2200,-1,3104
Q3,2010,2201,-1,2199
Q3,2011,2202,39,2199
Q3,2012,2203,9,1399
Q3,2013,2204,29,2507
Q3,2014,2205,-1,1399
Q3,2015,2206,38,2507
Q3,2016,2207,5,501
Q3,2017,2208,48,2190
Q3,2018,2209,28,3512
Q3,2019,2210,2,3512
Q3,2020,2211,-1,3327
Q3,2021,2212,-1,2507
Q3,2022,2213,-1,2507
Q3,2023,2214,-1,477
Q3,2024,2215,-1,477
Q3,2025,2216,-1,3677
Q3,2026,2217,-1,2320
Q3,2027,2218,-1,2320
Q3,2028,2219,-1,1704
Q3,2029,2220,-1,3548
Q3,2030,2221,-1,492
Q3,2031,2222,-1,1625
Q3,2032,2223,-1,1830
Q3,2033,2224,37,3512
Q3,2034,2225,-1,1737
Q3,2035,2226,-1,2406
Q3,2036,2227,-1,2406
Q3,2037,2228,-1,477
Q3,2038,2229,-1,477
Q3,2039,2230,25,1338
Q3,2040,2231,-1,319
Q3,2041,2232,-1,218
Q3,2042,2233,49,218
Q3,2043,2234,1,2234
Q3,2044,2235,6,2234
Q3,2045,2236,48,2253
Q3,2046,2237,-1,2253
Q3,2047,2238,-1,2253
Q3,2048,2239,23,2253
Q3,2049,2240,-1,2247
Q3,2050,2241,-1,2247
Q3,2051,2242,-1,2247
Q3,2052,2243,-1,2247
Q3,2053,2244,35,2234
Q3,2054,2245,26,2234
Q3,2055,2246,-1,2234
Q3,2056,2247,2,713
Q3,2057,2248,-1,1646
Q3,2058,2249,-1,3087
Q3,2059,2250,-1,2237
Q3,2060,2251,98,1056
Q3,2061,2252,99,1644
Q3,2062,2253,31,1644
Q3,2063,2254,-1,3087
Q3,2064,2255,-1,3548
Q3,2065,2256,45,1056
Q3,2066,2257,-1,2256
Q3,2067,2258,-1,458
Q3,2068,2259,-1,793
Q3,2069,2260,-1,1056
Q3,2070,2261,-1,3190
Q3,2071,2262,-1,2704
Q3,2072,2263,-1,2704
Q3,2073,2264,-1,3532
Q3,2074,2265,-1,3532
Q3,2075,2266,-1,3532
Q3,2076,2267,-1,3532
Q3,2077,2268,-1,2308
Q3,2078,2269,-1,2308
Q3,2079,2270,-1,2264
Q3,2080,2271,-1,1274
Q3,2081,2272,-1,1275
Q3,2082,2273,-1,3548
Q3,2083,2274,-1,2690
Q3,2084,2275,-1,3190
Q3,2085,2276,-1,2357
Q3,2086,2277,-1,140
Q3,2087,2278,-1,2503
